,state_zip,FacID,FacID.1,Facility.Latitude,Facility.Longitude,state_facility,deaths_coef_2,deaths_coef_1,deaths_coef_3,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
4706,Arkansas,1073,1073,41.9439,-91.6386,Iowa,2.016928293634387,1.829473071449284,2.204383600591448,194.50758144400595,176.42978796379748,212.58539846836254
4707,California,1073,1073,41.9439,-91.6386,Iowa,0.0104372652417399,0.0094672180739739,0.0114073124128586,194.50758144400595,176.42978796379748,212.58539846836254
4708,Colorado,1073,1073,41.9439,-91.6386,Iowa,0.0475860288203547,0.043163347469136,0.0520087103020479,194.50758144400595,176.42978796379748,212.58539846836254
4709,Connecticut,1073,1073,41.9439,-91.6386,Iowa,1.6965577001405263,1.5388781580593982,1.854237286005312,194.50758144400595,176.42978796379748,212.58539846836254
4710,DC,1073,1073,41.9439,-91.6386,Iowa,0.2884122936565286,0.2616069962635179,0.315217600341892,194.50758144400595,176.42978796379748,212.58539846836254
4711,Delaware,1073,1073,41.9439,-91.6386,Iowa,0.3940475770728753,0.357424456493129,0.4306707073029131,194.50758144400595,176.42978796379748,212.58539846836254
4712,Florida,1073,1073,41.9439,-91.6386,Iowa,2.3825874639869067,2.16114793467273,2.604027011064738,194.50758144400595,176.42978796379748,212.58539846836254
4713,Georgia,1073,1073,41.9439,-91.6386,Iowa,3.057892139915353,2.7736889716492845,3.342095392067267,194.50758144400595,176.42978796379748,212.58539846836254
4714,Idaho,1073,1073,41.9439,-91.6386,Iowa,0.0008990744183069,0.000815513775714,0.0009826350613849,194.50758144400595,176.42978796379748,212.58539846836254
4715,Illinois,1073,1073,41.9439,-91.6386,Iowa,33.40177175354924,30.297358315674977,36.50619093917875,194.50758144400595,176.42978796379748,212.58539846836254
4716,Indiana,1073,1073,41.9439,-91.6386,Iowa,12.796743452828856,11.607397494527897,13.986090876327614,194.50758144400595,176.42978796379748,212.58539846836254
4717,Iowa,1073,1073,41.9439,-91.6386,Iowa,15.242190969754054,13.825527355244969,16.658863417796947,194.50758144400595,176.42978796379748,212.58539846836254
4718,Kansas,1073,1073,41.9439,-91.6386,Iowa,1.5481157519191069,1.404232386826455,1.6919991869311133,194.50758144400595,176.42978796379748,212.58539846836254
4719,Kentucky,1073,1073,41.9439,-91.6386,Iowa,4.718448073428219,4.279910560712778,5.156985884565419,194.50758144400595,176.42978796379748,212.58539846836254
4720,Louisiana,1073,1073,41.9439,-91.6386,Iowa,1.3593367019841955,1.2329988066531394,1.4856746252027475,194.50758144400595,176.42978796379748,212.58539846836254
4721,Maine,1073,1073,41.9439,-91.6386,Iowa,0.5302463695756527,0.4809648296827835,0.5795279196779834,194.50758144400595,176.42978796379748,212.58539846836254
4722,Maryland,1073,1073,41.9439,-91.6386,Iowa,2.719338993404865,2.4666011907862853,2.9720768828600543,194.50758144400595,176.42978796379748,212.58539846836254
4723,Massachusetts,1073,1073,41.9439,-91.6386,Iowa,2.845073046456369,2.580649513358642,3.109496648871428,194.50758144400595,176.42978796379748,212.58539846836254
4724,Michigan,1073,1073,41.9439,-91.6386,Iowa,13.80921350361166,12.525769674015184,15.092658420363522,194.50758144400595,176.42978796379748,212.58539846836254
4725,Minnesota,1073,1073,41.9439,-91.6386,Iowa,4.682570436681901,4.247367324146834,5.117773866880553,194.50758144400595,176.42978796379748,212.58539846836254
4726,Mississippi,1073,1073,41.9439,-91.6386,Iowa,1.4318349229269764,1.2987589039409684,1.5649109872885685,194.50758144400595,176.42978796379748,212.58539846836254
4727,Missouri,1073,1073,41.9439,-91.6386,Iowa,8.879009013334045,8.053783066632537,9.704235836482074,194.50758144400595,176.42978796379748,212.58539846836254
4728,Montana,1073,1073,41.9439,-91.6386,Iowa,0.0061355309908561,0.0055652901471612,0.0067057718452839,194.50758144400595,176.42978796379748,212.58539846836254
4729,Nebraska,1073,1073,41.9439,-91.6386,Iowa,0.9481371479632535,0.860016379822572,1.0362579570517665,194.50758144400595,176.42978796379748,212.58539846836254
4730,Nevada,1073,1073,41.9439,-91.6386,Iowa,0.0008972657815667,0.0008138732348382,0.0009806583282162,194.50758144400595,176.42978796379748,212.58539846836254
4731,New Hampshire,1073,1073,41.9439,-91.6386,Iowa,0.5326000327882793,0.4830997282771859,0.5821003502582114,194.50758144400595,176.42978796379748,212.58539846836254
4732,New Jersey,1073,1073,41.9439,-91.6386,Iowa,4.192473710031404,3.8028215524093354,4.582125979888764,194.50758144400595,176.42978796379748,212.58539846836254
4733,New Mexico,1073,1073,41.9439,-91.6386,Iowa,0.0224993207855476,0.0204082168573493,0.0245904247970457,194.50758144400595,176.42978796379748,212.58539846836254
4734,New York,1073,1073,41.9439,-91.6386,Iowa,9.646701210304338,8.750128197398315,10.543274522808195,194.50758144400595,176.42978796379748,212.58539846836254
4735,North Carolina,1073,1073,41.9439,-91.6386,Iowa,4.58063816886919,4.154909529742676,5.006366959064566,194.50758144400595,176.42978796379748,212.58539846836254
4736,North Dakota,1073,1073,41.9439,-91.6386,Iowa,0.1226643734781075,0.1112638466859595,0.1340649021408971,194.50758144400595,176.42978796379748,212.58539846836254
4737,Ohio,1073,1073,41.9439,-91.6386,Iowa,15.00441814963945,13.609891564828724,16.398945729567135,194.50758144400595,176.42978796379748,212.58539846836254
4738,Oklahoma,1073,1073,41.9439,-91.6386,Iowa,1.9329977553754,1.7533431611023709,2.112652421797742,194.50758144400595,176.42978796379748,212.58539846836254
4739,Oregon,1073,1073,41.9439,-91.6386,Iowa,0.0004784082219115,0.0004339446082523,0.0005228718341942,194.50758144400595,176.42978796379748,212.58539846836254
4740,Pennsylvania,1073,1073,41.9439,-91.6386,Iowa,9.943589722382823,9.019423380752396,10.867756423165291,194.50758144400595,176.42978796379748,212.58539846836254
4741,Rhode Island,1073,1073,41.9439,-91.6386,Iowa,0.5011020644393429,0.4545292109507416,0.5476749295465682,194.50758144400595,176.42978796379748,212.58539846836254
4742,South Carolina,1073,1073,41.9439,-91.6386,Iowa,1.9097533366964203,1.7322591903636075,2.0872475358234714,194.50758144400595,176.42978796379748,212.58539846836254
4743,South Dakota,1073,1073,41.9439,-91.6386,Iowa,0.3126355720319247,0.2835789463718626,0.3416922067472916,194.50758144400595,176.42978796379748,212.58539846836254
4744,Tennessee,1073,1073,41.9439,-91.6386,Iowa,5.318377346752642,4.824082092352765,5.812672873129782,194.50758144400595,176.42978796379748,212.58539846836254
4745,Texas,1073,1073,41.9439,-91.6386,Iowa,4.983576511403313,4.520398605029496,5.4467545441182175,194.50758144400595,176.42978796379748,212.58539846836254
4746,Utah,1073,1073,41.9439,-91.6386,Iowa,0.0046442539917346,0.0042126135631915,0.0050758944260757,194.50758144400595,176.42978796379748,212.58539846836254
4747,Vermont,1073,1073,41.9439,-91.6386,Iowa,0.2817883607057907,0.2555987078535472,0.3079780205318874,194.50758144400595,176.42978796379748,212.58539846836254
4748,Virginia,1073,1073,41.9439,-91.6386,Iowa,3.880292219528593,3.5196542828609854,4.2409303007998576,194.50758144400595,176.42978796379748,212.58539846836254
4749,Washington,1073,1073,41.9439,-91.6386,Iowa,0.0011693829759965,0.0010606996595638,0.0012780662986565,194.50758144400595,176.42978796379748,212.58539846836254
4750,West Virginia,1073,1073,41.9439,-91.6386,Iowa,1.8878244126673895,1.7123681548311198,2.063280764682563,194.50758144400595,176.42978796379748,212.58539846836254
4751,Wisconsin,1073,1073,41.9439,-91.6386,Iowa,11.842629748174726,10.74195968367252,12.94330130658408,194.50758144400595,176.42978796379748,212.58539846836254
4752,Wyoming,1073,1073,41.9439,-91.6386,Iowa,0.005849344933526,0.005305702428912,0.0063929874489186,194.50758144400595,176.42978796379748,212.58539846836254
4753,Alabama,1077,1077,42.0472,-92.8627,Iowa,3.895080750817628,3.533067641219877,4.257094151731335,223.97303956675867,203.15666549037985,244.78944520200469
4754,Arizona,1077,1077,42.0472,-92.8627,Iowa,0.0085382724526327,0.0077447190642488,0.0093318258560568,223.97303956675867,203.15666549037985,244.78944520200469
4755,Arkansas,1077,1077,42.0472,-92.8627,Iowa,2.626155045964024,2.3820773598258462,2.870232914961843,223.97303956675867,203.15666549037985,244.78944520200469
4756,California,1077,1077,42.0472,-92.8627,Iowa,0.0153093261024455,0.0138864659762461,0.0167321862519086,223.97303956675867,203.15666549037985,244.78944520200469
4757,Colorado,1077,1077,42.0472,-92.8627,Iowa,0.0547404420849749,0.0496528242568933,0.0598280600437599,223.97303956675867,203.15666549037985,244.78944520200469
4758,Connecticut,1077,1077,42.0472,-92.8627,Iowa,1.9069223233108088,1.729691226249982,2.084153486945044,223.97303956675867,203.15666549037985,244.78944520200469
4759,DC,1077,1077,42.0472,-92.8627,Iowa,0.3503332334465727,0.317772912397955,0.3828935731508754,223.97303956675867,203.15666549037985,244.78944520200469
4760,Delaware,1077,1077,42.0472,-92.8627,Iowa,0.4722172432434071,0.4283289260458034,0.5161055803367504,223.97303956675867,203.15666549037985,244.78944520200469
4761,Florida,1077,1077,42.0472,-92.8627,Iowa,2.7453980686669137,2.490238587620877,3.000557580957337,223.97303956675867,203.15666549037985,244.78944520200469
4762,Georgia,1077,1077,42.0472,-92.8627,Iowa,4.220614867262416,3.828346567218453,4.612883419421039,223.97303956675867,203.15666549037985,244.78944520200469
4763,Idaho,1077,1077,42.0472,-92.8627,Iowa,0.0015168867240792,0.0013759061466322,0.0016578673032317,223.97303956675867,203.15666549037985,244.78944520200469
4764,Illinois,1077,1077,42.0472,-92.8627,Iowa,31.23556368391393,28.33247848576513,34.13865478182755,223.97303956675867,203.15666549037985,244.78944520200469
4765,Indiana,1077,1077,42.0472,-92.8627,Iowa,13.802426710654997,12.519607952263836,15.085247723992165,223.97303956675867,203.15666549037985,244.78944520200469
4766,Iowa,1077,1077,42.0472,-92.8627,Iowa,16.936803172222824,15.362638452653206,18.510977256663335,223.97303956675867,203.15666549037985,244.78944520200469
4767,Kansas,1077,1077,42.0472,-92.8627,Iowa,2.4832191176894844,2.2524258542995224,2.7140125943146214,223.97303956675867,203.15666549037985,244.78944520200469
4768,Kentucky,1077,1077,42.0472,-92.8627,Iowa,5.875830303192846,5.329722948018732,6.4219383423385095,223.97303956675867,203.15666549037985,244.78944520200469
4769,Louisiana,1077,1077,42.0472,-92.8627,Iowa,1.7016766474522824,1.5435212721819334,1.8598320817559584,223.97303956675867,203.15666549037985,244.78944520200469
4770,Maine,1077,1077,42.0472,-92.8627,Iowa,0.5756049258938406,0.5221077102622431,0.6291021554140569,223.97303956675867,203.15666549037985,244.78944520200469
4771,Maryland,1077,1077,42.0472,-92.8627,Iowa,3.28764116977035,2.982084497885711,3.593198019547305,223.97303956675867,203.15666549037985,244.78944520200469
4772,Massachusetts,1077,1077,42.0472,-92.8627,Iowa,3.19756348249695,2.9003790771303564,3.494747987968183,223.97303956675867,203.15666549037985,244.78944520200469
4773,Michigan,1077,1077,42.0472,-92.8627,Iowa,14.82765030423187,13.44954960870219,16.205752618902483,223.97303956675867,203.15666549037985,244.78944520200469
4774,Minnesota,1077,1077,42.0472,-92.8627,Iowa,8.105144939428005,7.351840587336079,8.858450558408785,223.97303956675867,203.15666549037985,244.78944520200469
4775,Mississippi,1077,1077,42.0472,-92.8627,Iowa,1.8468329132294767,1.6751863619229497,2.018479573835869,223.97303956675867,203.15666549037985,244.78944520200469
4776,Missouri,1077,1077,42.0472,-92.8627,Iowa,11.512069014060684,10.442119966330312,12.58201987182868,223.97303956675867,203.15666549037985,244.78944520200469
4777,Montana,1077,1077,42.0472,-92.8627,Iowa,0.0118061977743575,0.0107089207580234,0.0129034748428673,223.97303956675867,203.15666549037985,244.78944520200469
4778,Nebraska,1077,1077,42.0472,-92.8627,Iowa,1.5492949837003975,1.4053017397428784,1.6932883550035769,223.97303956675867,203.15666549037985,244.78944520200469
4779,Nevada,1077,1077,42.0472,-92.8627,Iowa,0.0011094696133084,0.0010063546856594,0.0012125845429886,223.97303956675867,203.15666549037985,244.78944520200469
4780,New Hampshire,1077,1077,42.0472,-92.8627,Iowa,0.5823614900454297,0.5282362972421365,0.6364867002380338,223.97303956675867,203.15666549037985,244.78944520200469
4781,New Jersey,1077,1077,42.0472,-92.8627,Iowa,4.888189667283296,4.433876756341321,5.342502771921706,223.97303956675867,203.15666549037985,244.78944520200469
4782,New Mexico,1077,1077,42.0472,-92.8627,Iowa,0.0228160484895812,0.0206955077539834,0.0249365892862953,223.97303956675867,203.15666549037985,244.78944520200469
4783,New York,1077,1077,42.0472,-92.8627,Iowa,10.911390842889476,9.89727587562438,11.925506266258404,223.97303956675867,203.15666549037985,244.78944520200469
4784,North Carolina,1077,1077,42.0472,-92.8627,Iowa,5.753743871347171,5.218985044883155,6.2885030281939205,223.97303956675867,203.15666549037985,244.78944520200469
4785,North Dakota,1077,1077,42.0472,-92.8627,Iowa,0.2061919607341882,0.1870282937088652,0.2253556346393396,223.97303956675867,203.15666549037985,244.78944520200469
4786,Ohio,1077,1077,42.0472,-92.8627,Iowa,17.30662653958715,15.698127050762128,18.91512783343501,223.97303956675867,203.15666549037985,244.78944520200469
4787,Oklahoma,1077,1077,42.0472,-92.8627,Iowa,2.929047782053851,2.656818975444664,3.201276780821625,223.97303956675867,203.15666549037985,244.78944520200469
4788,Oregon,1077,1077,42.0472,-92.8627,Iowa,0.0013029481168528,0.0011818511521665,0.0014240450849046,223.97303956675867,203.15666549037985,244.78944520200469
4789,Pennsylvania,1077,1077,42.0472,-92.8627,Iowa,11.95101489702821,10.840275289950268,13.061755208360836,223.97303956675867,203.15666549037985,244.78944520200469
4790,Rhode Island,1077,1077,42.0472,-92.8627,Iowa,0.5665752968411928,0.5139172829207588,0.6192333284817686,223.97303956675867,203.15666549037985,244.78944520200469
4791,South Carolina,1077,1077,42.0472,-92.8627,Iowa,2.356455865505062,2.137444559245841,2.575467285272656,223.97303956675867,203.15666549037985,244.78944520200469
4792,South Dakota,1077,1077,42.0472,-92.8627,Iowa,0.5472345915121114,0.4963740197079326,0.5980952009844658,223.97303956675867,203.15666549037985,244.78944520200469
4793,Tennessee,1077,1077,42.0472,-92.8627,Iowa,6.933648076135849,6.289226476481453,7.578070334687511,223.97303956675867,203.15666549037985,244.78944520200469
4794,Texas,1077,1077,42.0472,-92.8627,Iowa,7.209972934239412,6.539870965945633,7.880075260571068,223.97303956675867,203.15666549037985,244.78944520200469
4795,Utah,1077,1077,42.0472,-92.8627,Iowa,0.0050019467560355,0.0045370620890745,0.0054668314283763,223.97303956675867,203.15666549037985,244.78944520200469
4796,Vermont,1077,1077,42.0472,-92.8627,Iowa,0.3075791490697402,0.2789924697459247,0.3361658377258993,223.97303956675867,203.15666549037985,244.78944520200469
4797,Virginia,1077,1077,42.0472,-92.8627,Iowa,4.775424295684186,4.3315913348971815,5.2192575622283695,223.97303956675867,203.15666549037985,244.78944520200469
4798,Washington,1077,1077,42.0472,-92.8627,Iowa,0.0028519945193197,0.0025869280327131,0.0031170610039029,223.97303956675867,203.15666549037985,244.78944520200469
4799,West Virginia,1077,1077,42.0472,-92.8627,Iowa,2.3150246012068285,2.09986357236247,2.5301858204015604,223.97303956675867,203.15666549037985,244.78944520200469
4800,Wisconsin,1077,1077,42.0472,-92.8627,Iowa,11.146309558264608,10.110355498211211,12.182265216634082,223.97303956675867,203.15666549037985,244.78944520200469
4801,Wyoming,1077,1077,42.0472,-92.8627,Iowa,0.0072117140476075,0.0065414519150081,0.0078819761988268,223.97303956675867,203.15666549037985,244.78944520200469
4802,Alabama,1081,1081,41.5404,-90.4483,Iowa,2.02888421001462,1.8403177480974813,2.217450766539931,141.52076095955235,128.3676141982406,154.67392872331817
4803,Arizona,1081,1081,41.5404,-90.4483,Iowa,0.0091066556876397,0.0082602763073948,0.009953035082397,141.52076095955235,128.3676141982406,154.67392872331817
4804,Arkansas,1081,1081,41.5404,-90.4483,Iowa,1.2369131331596943,1.1219532668265748,1.3518730495321327,141.52076095955235,128.3676141982406,154.67392872331817
4805,California,1081,1081,41.5404,-90.4483,Iowa,0.0071448469419465,0.0064807995672443,0.0078088943246961,141.52076095955235,128.3676141982406,154.67392872331817
4806,Colorado,1081,1081,41.5404,-90.4483,Iowa,0.0257486865681217,0.0233555842775821,0.0281417889215535,141.52076095955235,128.3676141982406,154.67392872331817
4807,Connecticut,1081,1081,41.5404,-90.4483,Iowa,1.2353745821424762,1.1205577709034342,1.3501914309150873,141.52076095955235,128.3676141982406,154.67392872331817
4808,DC,1081,1081,41.5404,-90.4483,Iowa,0.216152083963574,0.1960627051532726,0.2362414718175953,141.52076095955235,128.3676141982406,154.67392872331817
4809,Delaware,1081,1081,41.5404,-90.4483,Iowa,0.3066646111750199,0.278162923495662,0.3351663094547058,141.52076095955235,128.3676141982406,154.67392872331817
4810,Florida,1081,1081,41.5404,-90.4483,Iowa,1.612355297035493,1.4625017323944358,1.7622088759789465,141.52076095955235,128.3676141982406,154.67392872331817
4811,Georgia,1081,1081,41.5404,-90.4483,Iowa,2.2146974034197218,2.008861397303764,2.420533489484888,141.52076095955235,128.3676141982406,154.67392872331817
4812,Idaho,1081,1081,41.5404,-90.4483,Iowa,0.0004004360815428,0.0003632192548881,0.0004376529082396,141.52076095955235,128.3676141982406,154.67392872331817
4813,Illinois,1081,1081,41.5404,-90.4483,Iowa,31.162843635193163,28.26649598517347,34.05920151056743,141.52076095955235,128.3676141982406,154.67392872331817
4814,Indiana,1081,1081,41.5404,-90.4483,Iowa,10.443046111643982,9.472453887341343,11.413639932106442,141.52076095955235,128.3676141982406,154.67392872331817
4815,Iowa,1081,1081,41.5404,-90.4483,Iowa,5.845279735367159,5.302000882945746,6.388561503441867,141.52076095955235,128.3676141982406,154.67392872331817
4816,Kansas,1081,1081,41.5404,-90.4483,Iowa,0.8085387292104651,0.7333923946228043,0.8836850938456042,141.52076095955235,128.3676141982406,154.67392872331817
4817,Kentucky,1081,1081,41.5404,-90.4483,Iowa,3.646555233323327,3.307640210012341,3.985470560092729,141.52076095955235,128.3676141982406,154.67392872331817
4818,Louisiana,1081,1081,41.5404,-90.4483,Iowa,0.9071046803662344,0.822797597272032,0.9914117845029192,141.52076095955235,128.3676141982406,154.67392872331817
4819,Maine,1081,1081,41.5404,-90.4483,Iowa,0.3642594354648263,0.3304048560211256,0.3981140226739895,141.52076095955235,128.3676141982406,154.67392872331817
4820,Maryland,1081,1081,41.5404,-90.4483,Iowa,2.127555117123009,1.9298181130642664,2.325292214770753,141.52076095955235,128.3676141982406,154.67392872331817
4821,Massachusetts,1081,1081,41.5404,-90.4483,Iowa,2.0088732521105803,1.8221668175342096,2.1955797415234506,141.52076095955235,128.3676141982406,154.67392872331817
4822,Michigan,1081,1081,41.5404,-90.4483,Iowa,10.475973540976474,9.502323967194249,11.449624106340664,141.52076095955235,128.3676141982406,154.67392872331817
4823,Minnesota,1081,1081,41.5404,-90.4483,Iowa,1.8339072664482776,1.6634621813515846,2.0043524307097598,141.52076095955235,128.3676141982406,154.67392872331817
4824,Mississippi,1081,1081,41.5404,-90.4483,Iowa,1.0020202307238262,0.9088915398587946,1.0951489603073916,141.52076095955235,128.3676141982406,154.67392872331817
4825,Missouri,1081,1081,41.5404,-90.4483,Iowa,5.214163086046843,4.729552472304832,5.69877419920279,141.52076095955235,128.3676141982406,154.67392872331817
4826,Montana,1081,1081,41.5404,-90.4483,Iowa,0.0027124327073473,0.0024603371797064,0.0029645282390486,141.52076095955235,128.3676141982406,154.67392872331817
4827,Nebraska,1081,1081,41.5404,-90.4483,Iowa,0.4482696091444754,0.4066070307411791,0.4899322017155461,141.52076095955235,128.3676141982406,154.67392872331817
4828,Nevada,1081,1081,41.5404,-90.4483,Iowa,0.000359655698538,0.0003262290306835,0.000393082365406,141.52076095955235,128.3676141982406,154.67392872331817
4829,New Hampshire,1081,1081,41.5404,-90.4483,Iowa,0.3670647640798731,0.3329494457403349,0.4011800921491656,141.52076095955235,128.3676141982406,154.67392872331817
4830,New Jersey,1081,1081,41.5404,-90.4483,Iowa,3.0973434971429503,2.8094736065391257,3.385213488836035,141.52076095955235,128.3676141982406,154.67392872331817
4831,New Mexico,1081,1081,41.5404,-90.4483,Iowa,0.0147639775651773,0.013391802231157,0.0161361529659688,141.52076095955235,128.3676141982406,154.67392872331817
4832,New York,1081,1081,41.5404,-90.4483,Iowa,6.998329088349277,6.347897977457663,7.648760450329108,141.52076095955235,128.3676141982406,154.67392872331817
4833,North Carolina,1081,1081,41.5404,-90.4483,Iowa,3.5090050208098518,3.182874768354081,3.835135422556277,141.52076095955235,128.3676141982406,154.67392872331817
4834,North Dakota,1081,1081,41.5404,-90.4483,Iowa,0.0537334790915405,0.048739446661072,0.0587275121594433,141.52076095955235,128.3676141982406,154.67392872331817
4835,Ohio,1081,1081,41.5404,-90.4483,Iowa,11.62479651408778,10.544374520317527,12.70521949175778,141.52076095955235,128.3676141982406,154.67392872331817
4836,Oklahoma,1081,1081,41.5404,-90.4483,Iowa,1.076328455556966,0.976293522693786,1.1763634231605435,141.52076095955235,128.3676141982406,154.67392872331817
4837,Oregon,1081,1081,41.5404,-90.4483,Iowa,0.0002247848615339,0.000203893189929,0.0002456765328894,141.52076095955235,128.3676141982406,154.67392872331817
4838,Pennsylvania,1081,1081,41.5404,-90.4483,Iowa,7.655889939590988,6.944344051396731,8.367436198776023,141.52076095955235,128.3676141982406,154.67392872331817
4839,Rhode Island,1081,1081,41.5404,-90.4483,Iowa,0.3538346224254513,0.3209489251026571,0.386720329096232,141.52076095955235,128.3676141982406,154.67392872331817
4840,South Carolina,1081,1081,41.5404,-90.4483,Iowa,1.4319762756890582,1.2988870901805465,1.5650655125312831,141.52076095955235,128.3676141982406,154.67392872331817
4841,South Dakota,1081,1081,41.5404,-90.4483,Iowa,0.1430024666702813,0.129711695836647,0.1562932407281854,141.52076095955235,128.3676141982406,154.67392872331817
4842,Tennessee,1081,1081,41.5404,-90.4483,Iowa,3.913335900702704,3.549626369851376,4.277045676573611,141.52076095955235,128.3676141982406,154.67392872331817
4843,Texas,1081,1081,41.5404,-90.4483,Iowa,2.91957288979964,2.6482252943580247,3.1909205528737603,141.52076095955235,128.3676141982406,154.67392872331817
4844,Utah,1081,1081,41.5404,-90.4483,Iowa,0.0014599852535374,0.0013242931353258,0.001595677372883,141.52076095955235,128.3676141982406,154.67392872331817
4845,Vermont,1081,1081,41.5404,-90.4483,Iowa,0.19540051394177,0.1772398196688451,0.2135612135163594,141.52076095955235,128.3676141982406,154.67392872331817
4846,Virginia,1081,1081,41.5404,-90.4483,Iowa,2.984152012613086,2.70680203258956,3.261502132624655,141.52076095955235,128.3676141982406,154.67392872331817
4847,Washington,1081,1081,41.5404,-90.4483,Iowa,0.0009153192582675,0.0008302488081668,0.0010003897077015,141.52076095955235,128.3676141982406,154.67392872331817
4848,West Virginia,1081,1081,41.5404,-90.4483,Iowa,1.4196277015258525,1.287686041453133,1.5515694457616835,141.52076095955235,128.3676141982406,154.67392872331817
4849,Wisconsin,1081,1081,41.5404,-90.4483,Iowa,8.572227840007038,7.775512160261454,9.368944847537485,141.52076095955235,128.3676141982406,154.67392872331817
4850,Wyoming,1081,1081,41.5404,-90.4483,Iowa,0.0028722127913535,0.0026052671833503,0.0031391584051287,141.52076095955235,128.3676141982406,154.67392872331817
4851,Alabama,1082,1082,41.18,-95.8408,Iowa,13.042091946192128,11.82993909113495,14.254247091532504,871.234808173939,790.2585514963117,952.2116897487944
4852,Arizona,1082,1082,41.18,-95.8408,Iowa,0.2109567572729547,0.1913502736935706,0.230563242162032,871.234808173939,790.2585514963117,952.2116897487944
4853,Arkansas,1082,1082,41.18,-95.8408,Iowa,14.455790924165246,13.112240317242236,15.799345362970108,871.234808173939,790.2585514963117,952.2116897487944
4854,California,1082,1082,41.18,-95.8408,Iowa,0.0734089849634644,0.0665862991804905,0.0802316708420541,871.234808173939,790.2585514963117,952.2116897487944
4855,Colorado,1082,1082,41.18,-95.8408,Iowa,0.4439568187150317,0.4026951085670208,0.4852185359865932,871.234808173939,790.2585514963117,952.2116897487944
4856,Connecticut,1082,1082,41.18,-95.8408,Iowa,6.434107528396394,5.83611383037272,7.032101837485879,871.234808173939,790.2585514963117,952.2116897487944
4857,DC,1082,1082,41.18,-95.8408,Iowa,1.168031235491337,1.0594728156694386,1.276589805366,871.234808173939,790.2585514963117,952.2116897487944
4858,Delaware,1082,1082,41.18,-95.8408,Iowa,1.6140572865668803,1.4640448523907723,1.7640698755142614,871.234808173939,790.2585514963117,952.2116897487944
4859,Florida,1082,1082,41.18,-95.8408,Iowa,10.38312094483206,9.418104426271151,11.34813778561977,871.234808173939,790.2585514963117,952.2116897487944
4860,Georgia,1082,1082,41.18,-95.8408,Iowa,13.688083108634697,12.415894202327664,14.960273722093625,871.234808173939,790.2585514963117,952.2116897487944
4861,Idaho,1082,1082,41.18,-95.8408,Iowa,0.0110228788467226,0.0099984041935133,0.0120473535256506,871.234808173939,790.2585514963117,952.2116897487944
4862,Illinois,1082,1082,41.18,-95.8408,Iowa,83.3551817906444,75.60792843923812,91.10246814791658,871.234808173939,790.2585514963117,952.2116897487944
4863,Indiana,1082,1082,41.18,-95.8408,Iowa,39.20928343255857,35.565078517926935,42.85350168622584,871.234808173939,790.2585514963117,952.2116897487944
4864,Iowa,1082,1082,41.18,-95.8408,Iowa,55.5128654210326,50.35279186783544,60.67307564939239,871.234808173939,790.2585514963117,952.2116897487944
4865,Kansas,1082,1082,41.18,-95.8408,Iowa,27.14462806964561,24.621700425121023,29.66757330170816,871.234808173939,790.2585514963117,952.2116897487944
4866,Kentucky,1082,1082,41.18,-95.8408,Iowa,18.42981319093179,16.716910674935875,20.14272022286943,871.234808173939,790.2585514963117,952.2116897487944
4867,Louisiana,1082,1082,41.18,-95.8408,Iowa,8.692017707627283,7.884170427695526,9.499865954913542,871.234808173939,790.2585514963117,952.2116897487944
4868,Maine,1082,1082,41.18,-95.8408,Iowa,2.036363191130484,1.8471013514976795,2.225625181867456,871.234808173939,790.2585514963117,952.2116897487944
4869,Maryland,1082,1082,41.18,-95.8408,Iowa,11.048453772444883,10.021595575527838,12.07531334756196,871.234808173939,790.2585514963117,952.2116897487944
4870,Massachusetts,1082,1082,41.18,-95.8408,Iowa,10.821934304152578,9.81613096000356,11.82773862369516,871.234808173939,790.2585514963117,952.2116897487944
4871,Michigan,1082,1082,41.18,-95.8408,Iowa,46.60065571074825,42.26949706974208,50.93182648489638,871.234808173939,790.2585514963117,952.2116897487944
4872,Minnesota,1082,1082,41.18,-95.8408,Iowa,33.66220929080573,30.533552472241738,36.79087966990728,871.234808173939,790.2585514963117,952.2116897487944
4873,Mississippi,1082,1082,41.18,-95.8408,Iowa,7.881990077496872,7.149425265587868,8.614556287020108,871.234808173939,790.2585514963117,952.2116897487944
4874,Missouri,1082,1082,41.18,-95.8408,Iowa,60.876197875468414,55.21814032962561,66.53429203423497,871.234808173939,790.2585514963117,952.2116897487944
4875,Montana,1082,1082,41.18,-95.8408,Iowa,0.0686015198549353,0.0622256384279043,0.0749774023881192,871.234808173939,790.2585514963117,952.2116897487944
4876,Nebraska,1082,1082,41.18,-95.8408,Iowa,68.34947710083424,61.99567941004589,74.70355085142216,871.234808173939,790.2585514963117,952.2116897487944
4877,Nevada,1082,1082,41.18,-95.8408,Iowa,0.0210028676483263,0.019050845375788,0.0229548899646793,871.234808173939,790.2585514963117,952.2116897487944
4878,New Hampshire,1082,1082,41.18,-95.8408,Iowa,2.0691039315353232,1.8767989504411184,2.2614091032453367,871.234808173939,790.2585514963117,952.2116897487944
4879,New Jersey,1082,1082,41.18,-95.8408,Iowa,16.40758910181801,14.882647350862998,17.932532548591308,871.234808173939,790.2585514963117,952.2116897487944
