,state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
3093,DC,883,883,42.3833,-87.8133,Illinois,1.455930232,1.326274805,1.585585816,912.684666,831.4054256,993.9643258
3094,Delaware,883,883,42.3833,-87.8133,Illinois,2.107437554,1.919763414,2.295111888,912.684666,831.4054256,993.9643258
3095,Florida,883,883,42.3833,-87.8133,Illinois,8.076822982,7.357558821,8.796087283,912.684666,831.4054256,993.9643258
3096,Georgia,883,883,42.3833,-87.8133,Illinois,11.35726058,10.345861,12.36866096,912.684666,831.4054256,993.9643258
3097,Idaho,883,883,42.3833,-87.8133,Illinois,0.003238127,0.002949763,0.003526491,912.684666,831.4054256,993.9643258
3098,Illinois,883,883,42.3833,-87.8133,Illinois,223.0935212,203.2254108,242.9618299,912.684666,831.4054256,993.9643258
3099,Indiana,883,883,42.3833,-87.8133,Illinois,55.53751837,50.5916482,60.48340818,912.684666,831.4054256,993.9643258
3100,Iowa,883,883,42.3833,-87.8133,Illinois,13.33615249,12.1485133,14.52379518,912.684666,831.4054256,993.9643258
3101,Kansas,883,883,42.3833,-87.8133,Illinois,3.354135924,3.055439702,3.652832367,912.684666,831.4054256,993.9643258
3102,Kentucky,883,883,42.3833,-87.8133,Illinois,17.29532416,15.755114,18.835537,912.684666,831.4054256,993.9643258
3103,Louisiana,883,883,42.3833,-87.8133,Illinois,4.325602146,3.940394274,4.71081022,912.684666,831.4054256,993.9643258
3104,Maine,883,883,42.3833,-87.8133,Illinois,2.663141183,2.425980212,2.900302326,912.684666,831.4054256,993.9643258
3105,Maryland,883,883,42.3833,-87.8133,Illinois,14.60752298,13.30667405,15.9083736,912.684666,831.4054256,993.9643258
3106,Massachusetts,883,883,42.3833,-87.8133,Illinois,13.83665926,12.6044608,15.06885883,912.684666,831.4054256,993.9643258
3107,Michigan,883,883,42.3833,-87.8133,Illinois,77.55665556,70.64990474,84.46342907,912.684666,831.4054256,993.9643258
3108,Minnesota,883,883,42.3833,-87.8133,Illinois,8.914978447,8.121071231,9.70888639,912.684666,831.4054256,993.9643258
3109,Mississippi,883,883,42.3833,-87.8133,Illinois,4.968957616,4.52645612,5.411459516,912.684666,831.4054256,993.9643258
3110,Missouri,883,883,42.3833,-87.8133,Illinois,21.64636512,19.7186771,23.5740569,912.684666,831.4054256,993.9643258
3111,Montana,883,883,42.3833,-87.8133,Illinois,0.014121712,0.012864134,0.01537929,912.684666,831.4054256,993.9643258
3112,Nebraska,883,883,42.3833,-87.8133,Illinois,1.773959111,1.615982647,1.931935671,912.684666,831.4054256,993.9643258
3113,Nevada,883,883,42.3833,-87.8133,Illinois,0.000794346,0.000723607,0.000865085,912.684666,831.4054256,993.9643258
3114,New Hampshire,883,883,42.3833,-87.8133,Illinois,2.694919596,2.454928412,2.934911003,912.684666,831.4054256,993.9643258
3115,New Jersey,883,883,42.3833,-87.8133,Illinois,22.0506695,20.08698562,24.01435548,912.684666,831.4054256,993.9643258
3116,New Mexico,883,883,42.3833,-87.8133,Illinois,0.039492906,0.035975952,0.043009859,912.684666,831.4054256,993.9643258
3117,New York,883,883,42.3833,-87.8133,Illinois,50.36127068,45.87643267,54.84611407,912.684666,831.4054256,993.9643258
3118,North Carolina,883,883,42.3833,-87.8133,Illinois,20.14996777,18.35554746,21.94439002,912.684666,831.4054256,993.9643258
3119,North Dakota,883,883,42.3833,-87.8133,Illinois,0.239112725,0.21781905,0.260406405,912.684666,831.4054256,993.9643258
3120,Ohio,883,883,42.3833,-87.8133,Illinois,64.30743132,58.58061289,70.0342622,912.684666,831.4054256,993.9643258
3121,Oklahoma,883,883,42.3833,-87.8133,Illinois,4.006685647,3.649878161,4.363493336,912.684666,831.4054256,993.9643258
3122,Oregon,883,883,42.3833,-87.8133,Illinois,0.000391747,0.000356861,0.000426633,912.684666,831.4054256,993.9643258
3123,Pennsylvania,883,883,42.3833,-87.8133,Illinois,54.93502467,50.04287059,59.82718621,912.684666,831.4054256,993.9643258
3124,Rhode Island,883,883,42.3833,-87.8133,Illinois,2.439227756,2.222006819,2.656448879,912.684666,831.4054256,993.9643258
3125,South Carolina,883,883,42.3833,-87.8133,Illinois,7.950990744,7.242929804,8.659052311,912.684666,831.4054256,993.9643258
3126,South Dakota,883,883,42.3833,-87.8133,Illinois,0.572209581,0.521252622,0.623166561,912.684666,831.4054256,993.9643258
3127,Tennessee,883,883,42.3833,-87.8133,Illinois,19.45005968,17.71796541,21.18215641,912.684666,831.4054256,993.9643258
3128,Texas,883,883,42.3833,-87.8133,Illinois,11.96962441,10.90369346,13.0355559,912.684666,831.4054256,993.9643258
3129,Utah,883,883,42.3833,-87.8133,Illinois,0.002980279,0.002714877,0.003245681,912.684666,831.4054256,993.9643258
3130,Vermont,883,883,42.3833,-87.8133,Illinois,1.519325541,1.384024711,1.654626505,912.684666,831.4054256,993.9643258
3131,Virginia,883,883,42.3833,-87.8133,Illinois,18.88490037,17.20313631,20.56666665,912.684666,831.4054256,993.9643258
3132,Washington,883,883,42.3833,-87.8133,Illinois,0.001756541,0.001600116,0.001912966,912.684666,831.4054256,993.9643258
3133,West Virginia,883,883,42.3833,-87.8133,Illinois,9.057993926,8.251347231,9.864642042,912.684666,831.4054256,993.9643258
3134,Wisconsin,883,883,42.3833,-87.8133,Illinois,112.2223085,102.2279706,122.2167699,912.684666,831.4054256,993.9643258
3135,Wyoming,883,883,42.3833,-87.8133,Illinois,0.011964133,0.010898694,0.013029573,912.684666,831.4054256,993.9643258
3136,Alabama,884,884,41.6334,-88.0626,Illinois,12.63362477,11.5085596,13.7586911,1054.314879,960.4230866,1148.207089
3137,Arizona,884,884,41.6334,-88.0626,Illinois,0.015508688,0.014127596,0.01688978,1054.314879,960.4230866,1148.207089
3138,Arkansas,884,884,41.6334,-88.0626,Illinois,7.207022442,6.565213972,7.848831533,1054.314879,960.4230866,1148.207089
3139,California,884,884,41.6334,-88.0626,Illinois,0.01163791,0.010601522,0.012674298,1054.314879,960.4230866,1148.207089
3140,Colorado,884,884,41.6334,-88.0626,Illinois,0.088330893,0.080464781,0.096197005,1054.314879,960.4230866,1148.207089
3141,Connecticut,884,884,41.6334,-88.0626,Illinois,9.465403562,8.622479404,10.30832846,1054.314879,960.4230866,1148.207089
3142,DC,884,884,41.6334,-88.0626,Illinois,1.653927231,1.506639592,1.801215035,1054.314879,960.4230866,1148.207089
3143,Delaware,884,884,41.6334,-88.0626,Illinois,2.420458708,2.204909093,2.636008533,1054.314879,960.4230866,1148.207089
3144,Florida,884,884,41.6334,-88.0626,Illinois,10.36445189,9.441467789,11.28743618,1054.314879,960.4230866,1148.207089
3145,Georgia,884,884,41.6334,-88.0626,Illinois,15.1840967,13.83190491,16.53628966,1054.314879,960.4230866,1148.207089
3146,Idaho,884,884,41.6334,-88.0626,Illinois,0.002299304,0.002094545,0.002504063,1054.314879,960.4230866,1148.207089
3147,Illinois,884,884,41.6334,-88.0626,Illinois,289.1950152,263.4400552,314.9502379,1054.314879,960.4230866,1148.207089
3148,Indiana,884,884,41.6334,-88.0626,Illinois,74.01253825,67.42137275,80.60373194,1054.314879,960.4230866,1148.207089
3149,Iowa,884,884,41.6334,-88.0626,Illinois,16.98089913,15.46867761,18.49312562,1054.314879,960.4230866,1148.207089
3150,Kansas,884,884,41.6334,-88.0626,Illinois,3.89504961,3.548183505,4.241915942,1054.314879,960.4230866,1148.207089
3151,Kentucky,884,884,41.6334,-88.0626,Illinois,22.77413935,20.74602026,24.80226215,1054.314879,960.4230866,1148.207089
3152,Louisiana,884,884,41.6334,-88.0626,Illinois,5.679810763,5.174006525,6.185615269,1054.314879,960.4230866,1148.207089
3153,Maine,884,884,41.6334,-88.0626,Illinois,2.90644179,2.647614257,3.165269489,1054.314879,960.4230866,1148.207089
3154,Maryland,884,884,41.6334,-88.0626,Illinois,16.91496094,15.40862763,18.42129604,1054.314879,960.4230866,1148.207089
3155,Massachusetts,884,884,41.6334,-88.0626,Illinois,14.80848794,13.489746,16.12723088,1054.314879,960.4230866,1148.207089
3156,Michigan,884,884,41.6334,-88.0626,Illinois,80.32385196,73.17069205,87.47703116,1054.314879,960.4230866,1148.207089
3157,Minnesota,884,884,41.6334,-88.0626,Illinois,9.295499847,8.46770661,10.12329372,1054.314879,960.4230866,1148.207089
3158,Mississippi,884,884,41.6334,-88.0626,Illinois,6.666005874,6.07237672,7.259635591,1054.314879,960.4230866,1148.207089
3159,Missouri,884,884,41.6334,-88.0626,Illinois,29.53167337,26.90176704,32.16158539,1054.314879,960.4230866,1148.207089
3160,Montana,884,884,41.6334,-88.0626,Illinois,0.010688189,0.009736376,0.011640002,1054.314879,960.4230866,1148.207089
3161,Nebraska,884,884,41.6334,-88.0626,Illinois,1.933780759,1.761571808,2.105989794,1054.314879,960.4230866,1148.207089
3162,Nevada,884,884,41.6334,-88.0626,Illinois,0.000822592,0.000749338,0.000895846,1054.314879,960.4230866,1148.207089
3163,New Hampshire,884,884,41.6334,-88.0626,Illinois,2.920401908,2.660330971,3.180473054,1054.314879,960.4230866,1148.207089
3164,New Jersey,884,884,41.6334,-88.0626,Illinois,23.91881603,21.78876917,26.04886486,1054.314879,960.4230866,1148.207089
3165,New Mexico,884,884,41.6334,-88.0626,Illinois,0.041316858,0.037637476,0.044996239,1054.314879,960.4230866,1148.207089
3166,New York,884,884,41.6334,-88.0626,Illinois,54.43006066,49.58288739,59.27723896,1054.314879,960.4230866,1148.207089
3167,North Carolina,884,884,41.6334,-88.0626,Illinois,25.78010509,23.48430218,28.07591059,1054.314879,960.4230866,1148.207089
3168,North Dakota,884,884,41.6334,-88.0626,Illinois,0.251403225,0.229015048,0.273791407,1054.314879,960.4230866,1148.207089
3169,Ohio,884,884,41.6334,-88.0626,Illinois,76.62224706,69.79875219,83.44575595,1054.314879,960.4230866,1148.207089
3170,Oklahoma,884,884,41.6334,-88.0626,Illinois,4.879758995,4.445201685,5.314316554,1054.314879,960.4230866,1148.207089
3171,Oregon,884,884,41.6334,-88.0626,Illinois,0.000557092,0.000507482,0.000606703,1054.314879,960.4230866,1148.207089
3172,Pennsylvania,884,884,41.6334,-88.0626,Illinois,62.03176689,56.507627,67.55591447,1054.314879,960.4230866,1148.207089
3173,Rhode Island,884,884,41.6334,-88.0626,Illinois,2.627712253,2.393706329,2.861718349,1054.314879,960.4230866,1148.207089
3174,South Carolina,884,884,41.6334,-88.0626,Illinois,10.10301587,9.203310156,11.00272241,1054.314879,960.4230866,1148.207089
3175,South Dakota,884,884,41.6334,-88.0626,Illinois,0.656429247,0.597972288,0.714886228,1054.314879,960.4230866,1148.207089
3176,Tennessee,884,884,41.6334,-88.0626,Illinois,25.49381134,23.22349984,27.76412617,1054.314879,960.4230866,1148.207089
3177,Texas,884,884,41.6334,-88.0626,Illinois,15.07072533,13.72863228,16.41281901,1054.314879,960.4230866,1148.207089
3178,Utah,884,884,41.6334,-88.0626,Illinois,0.002345754,0.002136858,0.00255465,1054.314879,960.4230866,1148.207089
3179,Vermont,884,884,41.6334,-88.0626,Illinois,1.623836027,1.4792283,1.768443879,1054.314879,960.4230866,1148.207089
3180,Virginia,884,884,41.6334,-88.0626,Illinois,22.64400358,20.62747917,24.66053057,1054.314879,960.4230866,1148.207089
3181,Washington,884,884,41.6334,-88.0626,Illinois,0.001648521,0.001501716,0.001795327,1054.314879,960.4230866,1148.207089
3182,West Virginia,884,884,41.6334,-88.0626,Illinois,10.96299899,9.986705391,11.93929418,1054.314879,960.4230866,1148.207089
3183,Wisconsin,884,884,41.6334,-88.0626,Illinois,80.26426185,73.11628816,87.41227837,1054.314879,960.4230866,1148.207089
3184,Wyoming,884,884,41.6334,-88.0626,Illinois,0.01122899,0.010229017,0.012228963,1054.314879,960.4230866,1148.207089
3185,Alabama,886,886,41.8508,-87.6533,Illinois,3.476900755,3.167271629,3.786530173,316.8193632,288.6049627,345.0339122
3186,Arizona,886,886,41.8508,-87.6533,Illinois,0.003310006,0.003015241,0.003604771,316.8193632,288.6049627,345.0339122
3187,Arkansas,886,886,41.8508,-87.6533,Illinois,1.90498957,1.735344238,2.074635047,316.8193632,288.6049627,345.0339122
3188,California,886,886,41.8508,-87.6533,Illinois,0.002482034,0.002261002,0.002703066,316.8193632,288.6049627,345.0339122
3189,Colorado,886,886,41.8508,-87.6533,Illinois,0.030235589,0.027543025,0.032928152,316.8193632,288.6049627,345.0339122
3190,Connecticut,886,886,41.8508,-87.6533,Illinois,2.799143368,2.549870817,3.048416133,316.8193632,288.6049627,345.0339122
3191,DC,886,886,41.8508,-87.6533,Illinois,0.467179503,0.425575659,0.508783388,316.8193632,288.6049627,345.0339122
3192,Delaware,886,886,41.8508,-87.6533,Illinois,0.700648931,0.638253911,0.763044009,316.8193632,288.6049627,345.0339122
3193,Florida,886,886,41.8508,-87.6533,Illinois,2.858815136,2.604229474,3.113400849,316.8193632,288.6049627,345.0339122
3194,Georgia,886,886,41.8508,-87.6533,Illinois,4.242581703,3.86476646,4.620397258,316.8193632,288.6049627,345.0339122
3195,Idaho,886,886,41.8508,-87.6533,Illinois,0.000822363,0.00074913,0.000895597,316.8193632,288.6049627,345.0339122
3196,Illinois,886,886,41.8508,-87.6533,Illinois,95.83925609,87.30398736,104.3746261,316.8193632,288.6049627,345.0339122
3197,Indiana,886,886,41.8508,-87.6533,Illinois,21.35822893,19.45617752,23.26028855,316.8193632,288.6049627,345.0339122
3198,Iowa,886,886,41.8508,-87.6533,Illinois,4.108081046,3.742240539,4.473922438,316.8193632,288.6049627,345.0339122
3199,Kansas,886,886,41.8508,-87.6533,Illinois,1.086402259,0.989654832,1.183149744,316.8193632,288.6049627,345.0339122
3200,Kentucky,886,886,41.8508,-87.6533,Illinois,6.23924276,5.683616199,6.794870245,316.8193632,288.6049627,345.0339122
3201,Louisiana,886,886,41.8508,-87.6533,Illinois,1.516423308,1.381381273,1.651465411,316.8193632,288.6049627,345.0339122
3202,Maine,886,886,41.8508,-87.6533,Illinois,0.831474283,0.75742897,0.90551964,316.8193632,288.6049627,345.0339122
3203,Maryland,886,886,41.8508,-87.6533,Illinois,4.838584034,4.407692259,5.269476293,316.8193632,288.6049627,345.0339122
3204,Massachusetts,886,886,41.8508,-87.6533,Illinois,4.376543894,3.986799098,4.766288973,316.8193632,288.6049627,345.0339122
3205,Michigan,886,886,41.8508,-87.6533,Illinois,24.06486703,21.92179425,26.20794563,316.8193632,288.6049627,345.0339122
3206,Minnesota,886,886,41.8508,-87.6533,Illinois,2.465894663,2.246299154,2.685490322,316.8193632,288.6049627,345.0339122
3207,Mississippi,886,886,41.8508,-87.6533,Illinois,1.798139953,1.638009905,1.958270141,316.8193632,288.6049627,345.0339122
3208,Missouri,886,886,41.8508,-87.6533,Illinois,7.722593312,7.034868556,8.410319329,316.8193632,288.6049627,345.0339122
3209,Montana,886,886,41.8508,-87.6533,Illinois,0.004271765,0.003891352,0.004652177,316.8193632,288.6049627,345.0339122
3210,Nebraska,886,886,41.8508,-87.6533,Illinois,0.531951179,0.484579345,0.579323035,316.8193632,288.6049627,345.0339122
3211,Nevada,886,886,41.8508,-87.6533,Illinois,0.000186905,0.000170261,0.00020355,316.8193632,288.6049627,345.0339122
3212,New Hampshire,886,886,41.8508,-87.6533,Illinois,0.840149995,0.765332025,0.914968021,316.8193632,288.6049627,345.0339122
3213,New Jersey,886,886,41.8508,-87.6533,Illinois,7.058877837,6.43026237,7.687493864,316.8193632,288.6049627,345.0339122
3214,New Mexico,886,886,41.8508,-87.6533,Illinois,0.014069105,0.012816212,0.015321998,316.8193632,288.6049627,345.0339122
3215,New York,886,886,41.8508,-87.6533,Illinois,15.97205122,14.54968863,17.39441523,316.8193632,288.6049627,345.0339122
3216,North Carolina,886,886,41.8508,-87.6533,Illinois,7.081676791,6.451030594,7.712323628,316.8193632,288.6049627,345.0339122
3217,North Dakota,886,886,41.8508,-87.6533,Illinois,0.069247157,0.0630805,0.075413815,316.8193632,288.6049627,345.0339122
3218,Ohio,886,886,41.8508,-87.6533,Illinois,21.71078161,19.77735713,23.64420987,316.8193632,288.6049627,345.0339122
3219,Oklahoma,886,886,41.8508,-87.6533,Illinois,1.362285338,1.240969729,1.483601011,316.8193632,288.6049627,345.0339122
3220,Oregon,886,886,41.8508,-87.6533,Illinois,0.000149937,0.000136584,0.000163289,316.8193632,288.6049627,345.0339122
3221,Pennsylvania,886,886,41.8508,-87.6533,Illinois,18.11056009,16.49775367,19.72336865,316.8193632,288.6049627,345.0339122
3222,Rhode Island,886,886,41.8508,-87.6533,Illinois,0.773586487,0.704696221,0.842476802,316.8193632,288.6049627,345.0339122
3223,South Carolina,886,886,41.8508,-87.6533,Illinois,2.845548652,2.592143545,3.098953979,316.8193632,288.6049627,345.0339122
3224,South Dakota,886,886,41.8508,-87.6533,Illinois,0.180524512,0.164448274,0.196600755,316.8193632,288.6049627,345.0339122
3225,Tennessee,886,886,41.8508,-87.6533,Illinois,7.108172836,6.475165987,7.741180542,316.8193632,288.6049627,345.0339122
3226,Texas,886,886,41.8508,-87.6533,Illinois,4.049611059,3.688981169,4.41024111,316.8193632,288.6049627,345.0339122
3227,Utah,886,886,41.8508,-87.6533,Illinois,0.000765033,0.000696904,0.000833161,316.8193632,288.6049627,345.0339122
3228,Vermont,886,886,41.8508,-87.6533,Illinois,0.472227858,0.430174485,0.514281265,316.8193632,288.6049627,345.0339122
3229,Virginia,886,886,41.8508,-87.6533,Illinois,6.329281506,5.765638043,6.89292564,316.8193632,288.6049627,345.0339122
3230,Washington,886,886,41.8508,-87.6533,Illinois,0.000564487,0.000514218,0.000614757,316.8193632,288.6049627,345.0339122
3231,West Virginia,886,886,41.8508,-87.6533,Illinois,3.069814622,2.796436987,3.343192676,316.8193632,288.6049627,345.0339122
3232,Wisconsin,886,886,41.8508,-87.6533,Illinois,26.49703458,24.13731477,28.85677111,316.8193632,288.6049627,345.0339122
3233,Wyoming,886,886,41.8508,-87.6533,Illinois,0.003132158,0.002853231,0.003411086,316.8193632,288.6049627,345.0339122
3234,Alabama,887,887,37.2103,-88.8606,Illinois,48.95903871,44.59906719,53.31901681,1748.176458,1592.494506,1903.858801
3235,Arizona,887,887,37.2103,-88.8606,Illinois,0.038284045,0.034874745,0.041693346,1748.176458,1592.494506,1903.858801
3236,Arkansas,887,887,37.2103,-88.8606,Illinois,49.49438937,45.08669879,53.90209525,1748.176458,1592.494506,1903.858801
3237,California,887,887,37.2103,-88.8606,Illinois,0.017802206,0.01621687,0.019387542,1748.176458,1592.494506,1903.858801
3238,Colorado,887,887,37.2103,-88.8606,Illinois,0.156646849,0.142697012,0.170596686,1748.176458,1592.494506,1903.858801
3239,Connecticut,887,887,37.2103,-88.8606,Illinois,13.82091368,12.5901199,15.05170809,1748.176458,1592.494506,1903.858801
3240,DC,887,887,37.2103,-88.8606,Illinois,2.782581104,2.534783613,3.030378779,1748.176458,1592.494506,1903.858801
3241,Delaware,887,887,37.2103,-88.8606,Illinois,4.032787584,3.673655553,4.391919838,1748.176458,1592.494506,1903.858801
3242,Florida,887,887,37.2103,-88.8606,Illinois,33.14085688,30.18956767,36.0921469,1748.176458,1592.494506,1903.858801
3243,Georgia,887,887,37.2103,-88.8606,Illinois,48.23337755,43.93803822,52.52872148,1748.176458,1592.494506,1903.858801
3244,Idaho,887,887,37.2103,-88.8606,Illinois,0.002653912,0.002417574,0.002890251,1748.176458,1592.494506,1903.858801
3245,Illinois,887,887,37.2103,-88.8606,Illinois,240.0479143,218.6705445,261.4253699,1748.176458,1592.494506,1903.858801
3246,Indiana,887,887,37.2103,-88.8606,Illinois,117.4519141,106.9923566,127.911499,1748.176458,1592.494506,1903.858801
3247,Iowa,887,887,37.2103,-88.8606,Illinois,14.68656293,13.3786781,15.9944489,1748.176458,1592.494506,1903.858801
3248,Kansas,887,887,37.2103,-88.8606,Illinois,7.789389534,7.095721063,8.483058352,1748.176458,1592.494506,1903.858801
3249,Kentucky,887,887,37.2103,-88.8606,Illinois,67.16389908,61.18269169,73.14512138,1748.176458,1592.494506,1903.858801
3250,Louisiana,887,887,37.2103,-88.8606,Illinois,28.51498946,25.97563794,31.05434349,1748.176458,1592.494506,1903.858801
3251,Maine,887,887,37.2103,-88.8606,Illinois,3.749380742,3.415487451,4.083274142,1748.176458,1592.494506,1903.858801
