,state_zip,year,deaths_coef_2_all,deaths_coef_1,deaths_coef_3
0,Alabama,1999,1467.980109023549,1331.5087120356477,1604.458939043789
1,Alabama,2000,1571.2594601755914,1425.1892296032936,1717.3371174814324
2,Alabama,2001,950.702044506203,862.3270880160222,1039.0802829167894
3,Alabama,2002,1021.2687815574217,926.3357781120136,1116.204968609158
4,Alabama,2003,797.1354763610842,723.0378357951771,871.2354296842216
5,Alabama,2004,888.9816552642632,806.3462937368422,971.6196307367602
6,Alabama,2005,1115.1071960336615,1011.4452637980093,1218.773853810124
7,Alabama,2006,1221.6498393643444,1108.0799251058509,1335.2256753022414
8,Alabama,2007,1664.4332367553284,1509.664831606051,1819.2169863131255
9,Alabama,2008,765.0088264572873,693.8945640491299,836.1259139254217
10,Alabama,2009,402.81902935111094,365.37654597084594,440.26237065956855
11,Alabama,2010,354.5359543858921,321.5833740346188,387.4888926721616
12,Alabama,2011,318.7635597907194,289.13519641114317,348.3923827926095
13,Alabama,2012,194.9793821966441,176.8570739431424,213.10185034792246
14,Alabama,2013,187.58332080089883,170.1485841048012,205.0181812917651
