state_zip,FacID,lat,lon,state_facility,deaths_coef_2,deaths_coef_2_all
Connecticut,1891,47.5306,-92.1619,Minnesota,0.609074658,40.92155842
DC,1891,47.5306,-92.1619,Minnesota,0.08163408,40.92155842
Delaware,1891,47.5306,-92.1619,Minnesota,0.129844085,40.92155842
Florida,1891,47.5306,-92.1619,Minnesota,0.490754354,40.92155842
Georgia,1891,47.5306,-92.1619,Minnesota,0.584000638,40.92155842
Idaho,1891,47.5306,-92.1619,Minnesota,0.001445196,40.92155842
Illinois,1891,47.5306,-92.1619,Minnesota,4.545254158,40.92155842
Indiana,1891,47.5306,-92.1619,Minnesota,2.028328193,40.92155842
Iowa,1891,47.5306,-92.1619,Minnesota,0.875354051,40.92155842
Kansas,1891,47.5306,-92.1619,Minnesota,0.286497459,40.92155842
Kentucky,1891,47.5306,-92.1619,Minnesota,0.808505677,40.92155842
Louisiana,1891,47.5306,-92.1619,Minnesota,0.24657346,40.92155842
Maine,1891,47.5306,-92.1619,Minnesota,0.217107865,40.92155842
Maryland,1891,47.5306,-92.1619,Minnesota,0.847128194,40.92155842
Massachusetts,1891,47.5306,-92.1619,Minnesota,1.026068147,40.92155842
Michigan,1891,47.5306,-92.1619,Minnesota,3.558685521,40.92155842
Minnesota,1891,47.5306,-92.1619,Minnesota,2.573979349,40.92155842
Mississippi,1891,47.5306,-92.1619,Minnesota,0.264131584,40.92155842
Missouri,1891,47.5306,-92.1619,Minnesota,1.211264377,40.92155842
Montana,1891,47.5306,-92.1619,Minnesota,0.004382841,40.92155842
Nebraska,1891,47.5306,-92.1619,Minnesota,0.207772418,40.92155842
Nevada,1891,47.5306,-92.1619,Minnesota,0.001261517,40.92155842
New Hampshire,1891,47.5306,-92.1619,Minnesota,0.207157471,40.92155842
New Jersey,1891,47.5306,-92.1619,Minnesota,1.401959755,40.92155842
New Mexico,1891,47.5306,-92.1619,Minnesota,0.003440616,40.92155842
New York,1891,47.5306,-92.1619,Minnesota,3.378385056,40.92155842
North Carolina,1891,47.5306,-92.1619,Minnesota,1.064253758,40.92155842
North Dakota,1891,47.5306,-92.1619,Minnesota,0.091510299,40.92155842
Ohio,1891,47.5306,-92.1619,Minnesota,3.028251756,40.92155842
Oklahoma,1891,47.5306,-92.1619,Minnesota,0.340474812,40.92155842
Oregon,1891,47.5306,-92.1619,Minnesota,0.001814776,40.92155842
Pennsylvania,1891,47.5306,-92.1619,Minnesota,3.224874874,40.92155842
Rhode Island,1891,47.5306,-92.1619,Minnesota,0.176197365,40.92155842
South Carolina,1891,47.5306,-92.1619,Minnesota,0.397391957,40.92155842
South Dakota,1891,47.5306,-92.1619,Minnesota,0.105368862,40.92155842
Tennessee,1891,47.5306,-92.1619,Minnesota,0.93412369,40.92155842
Texas,1891,47.5306,-92.1619,Minnesota,0.816520903,40.92155842
Utah,1891,47.5306,-92.1619,Minnesota,0.00082034,40.92155842
Vermont,1891,47.5306,-92.1619,Minnesota,0.12062995,40.92155842
Virginia,1891,47.5306,-92.1619,Minnesota,1.044062559,40.92155842
Washington,1891,47.5306,-92.1619,Minnesota,0.00294917,40.92155842
West Virginia,1891,47.5306,-92.1619,Minnesota,0.478741722,40.92155842
Wisconsin,1891,47.5306,-92.1619,Minnesota,2.645335447,40.92155842
Wyoming,1891,47.5306,-92.1619,Minnesota,0.002214956,40.92155842
Alabama,1893,47.2603,-93.6531,Minnesota,6.963249606,552.4117628
Arizona,1893,47.2603,-93.6531,Minnesota,0.082747146,552.4117628
Arkansas,1893,47.2603,-93.6531,Minnesota,4.831953439,552.4117628
California,1893,47.2603,-93.6531,Minnesota,0.207807689,552.4117628
Colorado,1893,47.2603,-93.6531,Minnesota,0.28417593,552.4117628
Connecticut,1893,47.2603,-93.6531,Minnesota,7.769273865,552.4117628
DC,1893,47.2603,-93.6531,Minnesota,1.048504014,552.4117628
Delaware,1893,47.2603,-93.6531,Minnesota,1.684306442,552.4117628
Florida,1893,47.2603,-93.6531,Minnesota,6.848595615,552.4117628
Georgia,1893,47.2603,-93.6531,Minnesota,8.128934074,552.4117628
Idaho,1893,47.2603,-93.6531,Minnesota,0.021467007,552.4117628
Illinois,1893,47.2603,-93.6531,Minnesota,59.35847647,552.4117628
Indiana,1893,47.2603,-93.6531,Minnesota,26.39709428,552.4117628
Iowa,1893,47.2603,-93.6531,Minnesota,13.13588825,552.4117628
Kansas,1893,47.2603,-93.6531,Minnesota,4.566965502,552.4117628
Kentucky,1893,47.2603,-93.6531,Minnesota,10.9846441,552.4117628
Louisiana,1893,47.2603,-93.6531,Minnesota,3.715615718,552.4117628
Maine,1893,47.2603,-93.6531,Minnesota,2.689699257,552.4117628
Maryland,1893,47.2603,-93.6531,Minnesota,10.97788244,552.4117628
Massachusetts,1893,47.2603,-93.6531,Minnesota,13.00016785,552.4117628
Michigan,1893,47.2603,-93.6531,Minnesota,44.87793133,552.4117628
Minnesota,1893,47.2603,-93.6531,Minnesota,41.4372591,552.4117628
Mississippi,1893,47.2603,-93.6531,Minnesota,3.88722604,552.4117628
Missouri,1893,47.2603,-93.6531,Minnesota,17.74683282,552.4117628
Montana,1893,47.2603,-93.6531,Minnesota,0.066474232,552.4117628
Nebraska,1893,47.2603,-93.6531,Minnesota,3.488017331,552.4117628
Nevada,1893,47.2603,-93.6531,Minnesota,0.020682194,552.4117628
New Hampshire,1893,47.2603,-93.6531,Minnesota,2.565274558,552.4117628
New Jersey,1893,47.2603,-93.6531,Minnesota,18.1315706,552.4117628
New Mexico,1893,47.2603,-93.6531,Minnesota,0.070766774,552.4117628
New York,1893,47.2603,-93.6531,Minnesota,43.04059231,552.4117628
North Carolina,1893,47.2603,-93.6531,Minnesota,14.43842654,552.4117628
North Dakota,1893,47.2603,-93.6531,Minnesota,1.779476246,552.4117628
Ohio,1893,47.2603,-93.6531,Minnesota,39.40115073,552.4117628
Oklahoma,1893,47.2603,-93.6531,Minnesota,5.317540962,552.4117628
Oregon,1893,47.2603,-93.6531,Minnesota,0.034437043,552.4117628
Pennsylvania,1893,47.2603,-93.6531,Minnesota,41.69753273,552.4117628
Rhode Island,1893,47.2603,-93.6531,Minnesota,2.248489706,552.4117628
South Carolina,1893,47.2603,-93.6531,Minnesota,5.554232435,552.4117628
South Dakota,1893,47.2603,-93.6531,Minnesota,1.811199437,552.4117628
Tennessee,1893,47.2603,-93.6531,Minnesota,13.01232187,552.4117628
Texas,1893,47.2603,-93.6531,Minnesota,13.84187475,552.4117628
Utah,1893,47.2603,-93.6531,Minnesota,0.018475688,552.4117628
Vermont,1893,47.2603,-93.6531,Minnesota,1.478842099,552.4117628
Virginia,1893,47.2603,-93.6531,Minnesota,13.60207725,552.4117628
Washington,1893,47.2603,-93.6531,Minnesota,0.055329281,552.4117628
West Virginia,1893,47.2603,-93.6531,Minnesota,6.089333008,552.4117628
Wisconsin,1893,47.2603,-93.6531,Minnesota,33.96328073,552.4117628
Wyoming,1893,47.2603,-93.6531,Minnesota,0.037666356,552.4117628
Alabama,1904,44.8108,-93.2501,Minnesota,1.756077287,149.74609
Arizona,1904,44.8108,-93.2501,Minnesota,0.018815413,149.74609
Arkansas,1904,44.8108,-93.2501,Minnesota,1.460442972,149.74609
California,1904,44.8108,-93.2501,Minnesota,0.023154595,149.74609
Colorado,1904,44.8108,-93.2501,Minnesota,0.058216276,149.74609
Connecticut,1904,44.8108,-93.2501,Minnesota,1.636692318,149.74609
DC,1904,44.8108,-93.2501,Minnesota,0.240737767,149.74609
Delaware,1904,44.8108,-93.2501,Minnesota,0.385010679,149.74609
Florida,1904,44.8108,-93.2501,Minnesota,1.675208852,149.74609
Georgia,1904,44.8108,-93.2501,Minnesota,2.083219026,149.74609
Idaho,1904,44.8108,-93.2501,Minnesota,0.00197864,149.74609
Illinois,1904,44.8108,-93.2501,Minnesota,16.324456,149.74609
Indiana,1904,44.8108,-93.2501,Minnesota,6.863892577,149.74609
Iowa,1904,44.8108,-93.2501,Minnesota,4.453015739,149.74609
Kansas,1904,44.8108,-93.2501,Minnesota,1.36136216,149.74609
Kentucky,1904,44.8108,-93.2501,Minnesota,2.759036525,149.74609
Louisiana,1904,44.8108,-93.2501,Minnesota,1.068181088,149.74609
Maine,1904,44.8108,-93.2501,Minnesota,0.523986529,149.74609
Maryland,1904,44.8108,-93.2501,Minnesota,2.572931462,149.74609
Massachusetts,1904,44.8108,-93.2501,Minnesota,2.649096145,149.74609
Michigan,1904,44.8108,-93.2501,Minnesota,10.73762336,149.74609
Minnesota,1904,44.8108,-93.2501,Minnesota,21.61722749,149.74609
Mississippi,1904,44.8108,-93.2501,Minnesota,1.015507234,149.74609
Missouri,1904,44.8108,-93.2501,Minnesota,5.18955447,149.74609
Montana,1904,44.8108,-93.2501,Minnesota,0.010522446,149.74609
Nebraska,1904,44.8108,-93.2501,Minnesota,1.030189056,149.74609
Nevada,1904,44.8108,-93.2501,Minnesota,0.001505186,149.74609
New Hampshire,1904,44.8108,-93.2501,Minnesota,0.524445985,149.74609
New Jersey,1904,44.8108,-93.2501,Minnesota,3.973653974,149.74609
New Mexico,1904,44.8108,-93.2501,Minnesota,0.020083132,149.74609
New York,1904,44.8108,-93.2501,Minnesota,9.215830371,149.74609
North Carolina,1904,44.8108,-93.2501,Minnesota,3.466475357,149.74609
North Dakota,1904,44.8108,-93.2501,Minnesota,0.29749324,149.74609
Ohio,1904,44.8108,-93.2501,Minnesota,9.728701796,149.74609
Oklahoma,1904,44.8108,-93.2501,Minnesota,1.550983688,149.74609
Oregon,1904,44.8108,-93.2501,Minnesota,0.001089289,149.74609
Pennsylvania,1904,44.8108,-93.2501,Minnesota,9.546602483,149.74609
Rhode Island,1904,44.8108,-93.2501,Minnesota,0.465160096,149.74609
South Carolina,1904,44.8108,-93.2501,Minnesota,1.368979556,149.74609
South Dakota,1904,44.8108,-93.2501,Minnesota,0.526408584,149.74609
Tennessee,1904,44.8108,-93.2501,Minnesota,3.338484964,149.74609
Texas,1904,44.8108,-93.2501,Minnesota,4.120436035,149.74609
Utah,1904,44.8108,-93.2501,Minnesota,0.002189106,149.74609
Vermont,1904,44.8108,-93.2501,Minnesota,0.301221675,149.74609
Virginia,1904,44.8108,-93.2501,Minnesota,3.106015929,149.74609
Washington,1904,44.8108,-93.2501,Minnesota,0.003356591,149.74609
West Virginia,1904,44.8108,-93.2501,Minnesota,1.44899798,149.74609
Wisconsin,1904,44.8108,-93.2501,Minnesota,9.214480817,149.74609
Wyoming,1904,44.8108,-93.2501,Minnesota,0.007358059,149.74609
Alabama,1912,44.9331,-93.1075,Minnesota,1.03017628,95.80560062
Arizona,1912,44.9331,-93.1075,Minnesota,0.00631585,95.80560062
Arkansas,1912,44.9331,-93.1075,Minnesota,0.899416569,95.80560062
California,1912,44.9331,-93.1075,Minnesota,0.021112159,95.80560062
Colorado,1912,44.9331,-93.1075,Minnesota,0.040353476,95.80560062
Connecticut,1912,44.9331,-93.1075,Minnesota,1.150483193,95.80560062
DC,1912,44.9331,-93.1075,Minnesota,0.150325694,95.80560062
Delaware,1912,44.9331,-93.1075,Minnesota,0.240746004,95.80560062
Florida,1912,44.9331,-93.1075,Minnesota,1.048127506,95.80560062
Georgia,1912,44.9331,-93.1075,Minnesota,1.133154661,95.80560062
Idaho,1912,44.9331,-93.1075,Minnesota,0.001231558,95.80560062
Illinois,1912,44.9331,-93.1075,Minnesota,10.67706327,95.80560062
Indiana,1912,44.9331,-93.1075,Minnesota,4.219527177,95.80560062
Iowa,1912,44.9331,-93.1075,Minnesota,2.773488411,95.80560062
Kansas,1912,44.9331,-93.1075,Minnesota,0.835056418,95.80560062
Kentucky,1912,44.9331,-93.1075,Minnesota,1.656153607,95.80560062
Louisiana,1912,44.9331,-93.1075,Minnesota,0.657357075,95.80560062
Maine,1912,44.9331,-93.1075,Minnesota,0.362046123,95.80560062
Maryland,1912,44.9331,-93.1075,Minnesota,1.602352036,95.80560062
Massachusetts,1912,44.9331,-93.1075,Minnesota,1.871513722,95.80560062
Michigan,1912,44.9331,-93.1075,Minnesota,7.046927232,95.80560062
Minnesota,1912,44.9331,-93.1075,Minnesota,14.31866487,95.80560062
Mississippi,1912,44.9331,-93.1075,Minnesota,0.630539017,95.80560062
Missouri,1912,44.9331,-93.1075,Minnesota,3.373285378,95.80560062
Montana,1912,44.9331,-93.1075,Minnesota,0.005809926,95.80560062
Nebraska,1912,44.9331,-93.1075,Minnesota,0.649462585,95.80560062
Nevada,1912,44.9331,-93.1075,Minnesota,0.0010731,95.80560062
New Hampshire,1912,44.9331,-93.1075,Minnesota,0.362760591,95.80560062
New Jersey,1912,44.9331,-93.1075,Minnesota,2.755244818,95.80560062
New Mexico,1912,44.9331,-93.1075,Minnesota,0.011663896,95.80560062
New York,1912,44.9331,-93.1075,Minnesota,6.435587438,95.80560062
North Carolina,1912,44.9331,-93.1075,Minnesota,1.948163556,95.80560062
North Dakota,1912,44.9331,-93.1075,Minnesota,0.197864885,95.80560062
Ohio,1912,44.9331,-93.1075,Minnesota,5.676081668,95.80560062
Oklahoma,1912,44.9331,-93.1075,Minnesota,0.968528446,95.80560062
Oregon,1912,44.9331,-93.1075,Minnesota,0.000320784,95.80560062
Pennsylvania,1912,44.9331,-93.1075,Minnesota,6.185787917,95.80560062
Rhode Island,1912,44.9331,-93.1075,Minnesota,0.324014865,95.80560062
South Carolina,1912,44.9331,-93.1075,Minnesota,0.755910597,95.80560062
South Dakota,1912,44.9331,-93.1075,Minnesota,0.340856039,95.80560062
Tennessee,1912,44.9331,-93.1075,Minnesota,2.049461178,95.80560062
Texas,1912,44.9331,-93.1075,Minnesota,2.467564896,95.80560062
Utah,1912,44.9331,-93.1075,Minnesota,0.001320285,95.80560062
Vermont,1912,44.9331,-93.1075,Minnesota,0.204030202,95.80560062
Virginia,1912,44.9331,-93.1075,Minnesota,1.821547855,95.80560062
Washington,1912,44.9331,-93.1075,Minnesota,0.001408921,95.80560062
West Virginia,1912,44.9331,-93.1075,Minnesota,0.886763075,95.80560062
Wisconsin,1912,44.9331,-93.1075,Minnesota,6.004670073,95.80560062
Wyoming,1912,44.9331,-93.1075,Minnesota,0.004285744,95.80560062
Alabama,1915,45.03,-92.7786,Minnesota,7.170559776,659.5527721
Arizona,1915,45.03,-92.7786,Minnesota,0.030698285,659.5527721
Arkansas,1915,45.03,-92.7786,Minnesota,6.040974841,659.5527721
California,1915,45.03,-92.7786,Minnesota,0.156260775,659.5527721
Colorado,1915,45.03,-92.7786,Minnesota,0.228184305,659.5527721
Connecticut,1915,45.03,-92.7786,Minnesota,7.955665787,659.5527721
DC,1915,45.03,-92.7786,Minnesota,1.114371304,659.5527721
Delaware,1915,45.03,-92.7786,Minnesota,1.675493693,659.5527721
Florida,1915,45.03,-92.7786,Minnesota,7.220437349,659.5527721
Georgia,1915,45.03,-92.7786,Minnesota,7.794735031,659.5527721
Idaho,1915,45.03,-92.7786,Minnesota,0.01082657,659.5527721
Illinois,1915,45.03,-92.7786,Minnesota,72.16168696,659.5527721
Indiana,1915,45.03,-92.7786,Minnesota,28.80461589,659.5527721
Iowa,1915,45.03,-92.7786,Minnesota,17.8307597,659.5527721
Kansas,1915,45.03,-92.7786,Minnesota,5.244403617,659.5527721
Kentucky,1915,45.03,-92.7786,Minnesota,11.40908982,659.5527721
Louisiana,1915,45.03,-92.7786,Minnesota,4.149771141,659.5527721
Maine,1915,45.03,-92.7786,Minnesota,2.619252618,659.5527721
Maryland,1915,45.03,-92.7786,Minnesota,11.17226839,659.5527721
Massachusetts,1915,45.03,-92.7786,Minnesota,13.12849287,659.5527721
Michigan,1915,45.03,-92.7786,Minnesota,49.25089822,659.5527721
Minnesota,1915,45.03,-92.7786,Minnesota,102.0700364,659.5527721
Mississippi,1915,45.03,-92.7786,Minnesota,4.158227127,659.5527721
Missouri,1915,45.03,-92.7786,Minnesota,21.66255784,659.5527721
Montana,1915,45.03,-92.7786,Minnesota,0.031163121,659.5527721
Nebraska,1915,45.03,-92.7786,Minnesota,3.856643214,659.5527721
Nevada,1915,45.03,-92.7786,Minnesota,0.00694478,659.5527721
New Hampshire,1915,45.03,-92.7786,Minnesota,2.574129431,659.5527721
New Jersey,1915,45.03,-92.7786,Minnesota,19.13487897,659.5527721
New Mexico,1915,45.03,-92.7786,Minnesota,0.067007079,659.5527721
New York,1915,45.03,-92.7786,Minnesota,44.60429792,659.5527721
North Carolina,1915,45.03,-92.7786,Minnesota,13.70309615,659.5527721
North Dakota,1915,45.03,-92.7786,Minnesota,1.066059117,659.5527721
Ohio,1915,45.03,-92.7786,Minnesota,39.1796587,659.5527721
Oklahoma,1915,45.03,-92.7786,Minnesota,6.07501943,659.5527721
Oregon,1915,45.03,-92.7786,Minnesota,0.004233857,659.5527721
Pennsylvania,1915,45.03,-92.7786,Minnesota,43.18323671,659.5527721
Rhode Island,1915,45.03,-92.7786,Minnesota,2.237822795,659.5527721
South Carolina,1915,45.03,-92.7786,Minnesota,5.362851293,659.5527721
South Dakota,1915,45.03,-92.7786,Minnesota,1.861542022,659.5527721
Tennessee,1915,45.03,-92.7786,Minnesota,14.07886881,659.5527721
Texas,1915,45.03,-92.7786,Minnesota,15.80760573,659.5527721
Utah,1915,45.03,-92.7786,Minnesota,0.006418884,659.5527721
Vermont,1915,45.03,-92.7786,Minnesota,1.476426331,659.5527721
Virginia,1915,45.03,-92.7786,Minnesota,12.92364456,659.5527721
Washington,1915,45.03,-92.7786,Minnesota,0.012900746,659.5527721
West Virginia,1915,45.03,-92.7786,Minnesota,6.182112896,659.5527721
Wisconsin,1915,45.03,-92.7786,Minnesota,43.03449067,659.5527721
Wyoming,1915,45.03,-92.7786,Minnesota,0.021450541,659.5527721
Alabama,1918,44.8028,-95.5267,Minnesota,0.000867478,0.052984313
Arizona,1918,44.8028,-95.5267,Minnesota,1.38E-07,0.052984313
Arkansas,1918,44.8028,-95.5267,Minnesota,0.000726281,0.052984313
California,1918,44.8028,-95.5267,Minnesota,1.21E-07,0.052984313
Colorado,1918,44.8028,-95.5267,Minnesota,3.04E-05,0.052984313
Connecticut,1918,44.8028,-95.5267,Minnesota,0.000489496,0.052984313
DC,1918,44.8028,-95.5267,Minnesota,9.03E-05,0.052984313
Delaware,1918,44.8028,-95.5267,Minnesota,0.000115157,0.052984313
Florida,1918,44.8028,-95.5267,Minnesota,0.0001895,0.052984313
Georgia,1918,44.8028,-95.5267,Minnesota,0.00077605,0.052984313
Idaho,1918,44.8028,-95.5267,Minnesota,2.32E-07,0.052984313
Illinois,1918,44.8028,-95.5267,Minnesota,0.005767709,0.052984313
Indiana,1918,44.8028,-95.5267,Minnesota,0.002682721,0.052984313
Iowa,1918,44.8028,-95.5267,Minnesota,0.002000878,0.052984313
Kansas,1918,44.8028,-95.5267,Minnesota,0.001054014,0.052984313
Kentucky,1918,44.8028,-95.5267,Minnesota,0.001378444,0.052984313
Louisiana,1918,44.8028,-95.5267,Minnesota,0.000378807,0.052984313
Maine,1918,44.8028,-95.5267,Minnesota,0.000130527,0.052984313
Maryland,1918,44.8028,-95.5267,Minnesota,0.000816028,0.052984313
Massachusetts,1918,44.8028,-95.5267,Minnesota,0.000863724,0.052984313
Michigan,1918,44.8028,-95.5267,Minnesota,0.003126899,0.052984313
Minnesota,1918,44.8028,-95.5267,Minnesota,0.003986257,0.052984313
Mississippi,1918,44.8028,-95.5267,Minnesota,0.000422882,0.052984313
Missouri,1918,44.8028,-95.5267,Minnesota,0.00273424,0.052984313
Montana,1918,44.8028,-95.5267,Minnesota,1.15E-05,0.052984313
Nebraska,1918,44.8028,-95.5267,Minnesota,0.000784024,0.052984313
Nevada,1918,44.8028,-95.5267,Minnesota,8.08E-08,0.052984313
New Hampshire,1918,44.8028,-95.5267,Minnesota,0.000146669,0.052984313
New Jersey,1918,44.8028,-95.5267,Minnesota,0.001318448,0.052984313
New Mexico,1918,44.8028,-95.5267,Minnesota,6.60E-06,0.052984313
New York,1918,44.8028,-95.5267,Minnesota,0.002669814,0.052984313
North Carolina,1918,44.8028,-95.5267,Minnesota,0.001489212,0.052984313
North Dakota,1918,44.8028,-95.5267,Minnesota,0.000563511,0.052984313
Ohio,1918,44.8028,-95.5267,Minnesota,0.003307818,0.052984313
Oklahoma,1918,44.8028,-95.5267,Minnesota,0.000832266,0.052984313
Oregon,1918,44.8028,-95.5267,Minnesota,2.16E-07,0.052984313
Pennsylvania,1918,44.8028,-95.5267,Minnesota,0.003130993,0.052984313
Rhode Island,1918,44.8028,-95.5267,Minnesota,0.000144913,0.052984313
South Carolina,1918,44.8028,-95.5267,Minnesota,0.000566754,0.052984313
South Dakota,1918,44.8028,-95.5267,Minnesota,0.00101058,0.052984313
Tennessee,1918,44.8028,-95.5267,Minnesota,0.001789007,0.052984313
Texas,1918,44.8028,-95.5267,Minnesota,0.001407353,0.052984313
Utah,1918,44.8028,-95.5267,Minnesota,1.44E-06,0.052984313
Vermont,1918,44.8028,-95.5267,Minnesota,7.32E-05,0.052984313
Virginia,1918,44.8028,-95.5267,Minnesota,0.001324241,0.052984313
Washington,1918,44.8028,-95.5267,Minnesota,2.64E-07,0.052984313
West Virginia,1918,44.8028,-95.5267,Minnesota,0.00068255,0.052984313
Wisconsin,1918,44.8028,-95.5267,Minnesota,0.003072869,0.052984313
Wyoming,1918,44.8028,-95.5267,Minnesota,2.17E-05,0.052984313
Alabama,1927,45.0203,-93.2753,Minnesota,4.629258059,381.8473541
Arizona,1927,45.0203,-93.2753,Minnesota,0.027451217,381.8473541
Arkansas,1927,45.0203,-93.2753,Minnesota,3.586270441,381.8473541
California,1927,45.0203,-93.2753,Minnesota,0.07622113,381.8473541
Colorado,1927,45.0203,-93.2753,Minnesota,0.183755389,381.8473541
Connecticut,1927,45.0203,-93.2753,Minnesota,4.565936519,381.8473541
DC,1927,45.0203,-93.2753,Minnesota,0.626581774,381.8473541
Delaware,1927,45.0203,-93.2753,Minnesota,0.982933554,381.8473541
Florida,1927,45.0203,-93.2753,Minnesota,4.359872896,381.8473541
Georgia,1927,45.0203,-93.2753,Minnesota,5.038912359,381.8473541
Idaho,1927,45.0203,-93.2753,Minnesota,0.00477726,381.8473541
Illinois,1927,45.0203,-93.2753,Minnesota,42.19255126,381.8473541
Indiana,1927,45.0203,-93.2753,Minnesota,16.92186078,381.8473541
Iowa,1927,45.0203,-93.2753,Minnesota,10.91167933,381.8473541
Kansas,1927,45.0203,-93.2753,Minnesota,3.293731903,381.8473541
Kentucky,1927,45.0203,-93.2753,Minnesota,6.745589418,381.8473541
Louisiana,1927,45.0203,-93.2753,Minnesota,2.577153676,381.8473541
Maine,1927,45.0203,-93.2753,Minnesota,1.420469598,381.8473541
Maryland,1927,45.0203,-93.2753,Minnesota,6.572317007,381.8473541
Massachusetts,1927,45.0203,-93.2753,Minnesota,7.361383769,381.8473541
Michigan,1927,45.0203,-93.2753,Minnesota,28.01791957,381.8473541
Minnesota,1927,45.0203,-93.2753,Minnesota,53.31682067,381.8473541
Mississippi,1927,45.0203,-93.2753,Minnesota,2.605412533,381.8473541
Missouri,1927,45.0203,-93.2753,Minnesota,13.38843882,381.8473541
Montana,1927,45.0203,-93.2753,Minnesota,0.023821389,381.8473541
Nebraska,1927,45.0203,-93.2753,Minnesota,2.495467784,381.8473541
Nevada,1927,45.0203,-93.2753,Minnesota,0.003607707,381.8473541
