state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
Michigan,26,26,33.2442,-86.4567,Alabama,107.0924783,97.1390513,117.0459406,6023.407634,5463.448443,6583.39539
Minnesota,26,26,33.2442,-86.4567,Alabama,6.268323119,5.685739084,6.850907451,6023.407634,5463.448443,6583.39539
Mississippi,26,26,33.2442,-86.4567,Alabama,127.2676066,115.4382409,139.0971813,6023.407634,5463.448443,6583.39539
Missouri,26,26,33.2442,-86.4567,Alabama,65.04397597,58.99861027,71.08936841,6023.407634,5463.448443,6583.39539
Montana,26,26,33.2442,-86.4567,Alabama,0.010603706,0.00961819,0.011589223,6023.407634,5463.448443,6583.39539
Nebraska,26,26,33.2442,-86.4567,Alabama,2.534382747,2.298834464,2.769931209,6023.407634,5463.448443,6583.39539
Nevada,26,26,33.2442,-86.4567,Alabama,0.000687559,0.000623657,0.000751461,6023.407634,5463.448443,6583.39539
New Hampshire,26,26,33.2442,-86.4567,Alabama,8.671046402,7.865144791,9.476949681,6023.407634,5463.448443,6583.39539
New Jersey,26,26,33.2442,-86.4567,Alabama,115.6869833,104.9347407,126.4392687,6023.407634,5463.448443,6583.39539
New Mexico,26,26,33.2442,-86.4567,Alabama,0.370912076,0.336439177,0.405384986,6023.407634,5463.448443,6583.39539
New York,26,26,33.2442,-86.4567,Alabama,196.9739819,178.6667833,215.2812401,6023.407634,5463.448443,6583.39539
North Carolina,26,26,33.2442,-86.4567,Alabama,433.6772964,393.367608,473.9876815,6023.407634,5463.448443,6583.39539
North Dakota,26,26,33.2442,-86.4567,Alabama,0.189385225,0.171783605,0.20698685,6023.407634,5463.448443,6583.39539
Ohio,26,26,33.2442,-86.4567,Alabama,258.3606404,234.3476752,282.3737565,6023.407634,5463.448443,6583.39539
Oklahoma,26,26,33.2442,-86.4567,Alabama,25.32477874,22.971035,27.67853069,6023.407634,5463.448443,6583.39539
Oregon,26,26,33.2442,-86.4567,Alabama,6.20E-05,5.63E-05,6.78E-05,6023.407634,5463.448443,6583.39539
Pennsylvania,26,26,33.2442,-86.4567,Alabama,240.3755759,218.0343947,262.7168591,6023.407634,5463.448443,6583.39539
Rhode Island,26,26,33.2442,-86.4567,Alabama,10.75335927,9.753921412,11.75279973,6023.407634,5463.448443,6583.39539
South Carolina,26,26,33.2442,-86.4567,Alabama,266.5287439,241.7548262,291.3031818,6023.407634,5463.448443,6583.39539
South Dakota,26,26,33.2442,-86.4567,Alabama,0.569129033,0.516233641,0.622024449,6023.407634,5463.448443,6583.39539
Tennessee,26,26,33.2442,-86.4567,Alabama,441.352702,400.3276601,482.3788496,6023.407634,5463.448443,6583.39539
Texas,26,26,33.2442,-86.4567,Alabama,147.2498497,133.5640171,160.9357483,6023.407634,5463.448443,6583.39539
Utah,26,26,33.2442,-86.4567,Alabama,0.029209534,0.026494777,0.031924291,6023.407634,5463.448443,6583.39539
Vermont,26,26,33.2442,-86.4567,Alabama,4.120942741,3.737935735,4.503950472,6023.407634,5463.448443,6583.39539
Virginia,26,26,33.2442,-86.4567,Alabama,207.8302046,188.5132866,227.1473327,6023.407634,5463.448443,6583.39539
Washington,26,26,33.2442,-86.4567,Alabama,0.005908479,0.00535934,0.006457617,6023.407634,5463.448443,6583.39539
West Virginia,26,26,33.2442,-86.4567,Alabama,70.1240373,63.60633923,76.64180056,6023.407634,5463.448443,6583.39539
Wisconsin,26,26,33.2442,-86.4567,Alabama,22.83429212,20.71204072,24.95654668,6023.407634,5463.448443,6583.39539
Wyoming,26,26,33.2442,-86.4567,Alabama,0.012178936,0.011047016,0.013310856,6023.407634,5463.448443,6583.39539
Alabama,47,47,34.7439,-87.8486,Alabama,322.7266291,292.7196204,352.7362146,2344.253726,2126.3524,2562.160107
Arizona,47,47,34.7439,-87.8486,Alabama,0.043871467,0.03979402,0.047948914,2344.253726,2126.3524,2562.160107
Arkansas,47,47,34.7439,-87.8486,Alabama,27.3765768,24.83211058,29.92105672,2344.253726,2126.3524,2562.160107
California,47,47,34.7439,-87.8486,Alabama,0.013470774,0.01221879,0.014722757,2344.253726,2126.3524,2562.160107
Colorado,47,47,34.7439,-87.8486,Alabama,0.08518765,0.077270245,0.093105055,2344.253726,2126.3524,2562.160107
Connecticut,47,47,34.7439,-87.8486,Alabama,15.89544012,14.4180915,17.37279173,2344.253726,2126.3524,2562.160107
DC,47,47,34.7439,-87.8486,Alabama,4.220239015,3.827999738,4.612479755,2344.253726,2126.3524,2562.160107
Delaware,47,47,34.7439,-87.8486,Alabama,4.944696476,4.485127361,5.404266689,2344.253726,2126.3524,2562.160107
Florida,47,47,34.7439,-87.8486,Alabama,70.96287204,64.36744841,77.55831242,2344.253726,2126.3524,2562.160107
Georgia,47,47,34.7439,-87.8486,Alabama,149.3830711,135.4984395,163.2678787,2344.253726,2126.3524,2562.160107
Idaho,47,47,34.7439,-87.8486,Alabama,0.002610014,0.002367437,0.00285259,2344.253726,2126.3524,2562.160107
Illinois,47,47,34.7439,-87.8486,Alabama,89.81603563,81.46823952,98.16387831,2344.253726,2126.3524,2562.160107
Indiana,47,47,34.7439,-87.8486,Alabama,108.5565779,98.46668478,118.6465866,2344.253726,2126.3524,2562.160107
Iowa,47,47,34.7439,-87.8486,Alabama,5.575971628,5.057734189,6.09420958,2344.253726,2126.3524,2562.160107
Kansas,47,47,34.7439,-87.8486,Alabama,4.705563553,4.268222455,5.142905171,2344.253726,2126.3524,2562.160107
Kentucky,47,47,34.7439,-87.8486,Alabama,117.5178034,106.5947668,128.4410132,2344.253726,2126.3524,2562.160107
Louisiana,47,47,34.7439,-87.8486,Alabama,39.43428271,35.76914152,43.09944229,2344.253726,2126.3524,2562.160107
Maine,47,47,34.7439,-87.8486,Alabama,3.621407856,3.284829494,3.957986635,2344.253726,2126.3524,2562.160107
Maryland,47,47,34.7439,-87.8486,Alabama,36.20645897,32.84134834,39.57158098,2344.253726,2126.3524,2562.160107
Massachusetts,47,47,34.7439,-87.8486,Alabama,24.21979912,21.96877291,26.47082946,2344.253726,2126.3524,2562.160107
Michigan,47,47,34.7439,-87.8486,Alabama,67.64334665,61.35638873,73.93033227,2344.253726,2126.3524,2562.160107
Minnesota,47,47,34.7439,-87.8486,Alabama,3.507169463,3.181209914,3.833129139,2344.253726,2126.3524,2562.160107
Mississippi,47,47,34.7439,-87.8486,Alabama,95.17561372,86.32849325,104.0230271,2344.253726,2126.3524,2562.160107
Missouri,47,47,34.7439,-87.8486,Alabama,43.63523604,39.57963824,47.6908557,2344.253726,2126.3524,2562.160107
Montana,47,47,34.7439,-87.8486,Alabama,0.004272818,0.003875699,0.004669937,2344.253726,2126.3524,2562.160107
Nebraska,47,47,34.7439,-87.8486,Alabama,1.343372842,1.218518522,1.468227215,2344.253726,2126.3524,2562.160107
Nevada,47,47,34.7439,-87.8486,Alabama,0.002007183,0.001820634,0.002193732,2344.253726,2126.3524,2562.160107
New Hampshire,47,47,34.7439,-87.8486,Alabama,3.978675713,3.608891539,4.348460524,2344.253726,2126.3524,2562.160107
New Jersey,47,47,34.7439,-87.8486,Alabama,47.19557363,42.80913001,51.58202793,2344.253726,2126.3524,2562.160107
New Mexico,47,47,34.7439,-87.8486,Alabama,0.148837319,0.135004255,0.162670386,2344.253726,2126.3524,2562.160107
New York,47,47,34.7439,-87.8486,Alabama,86.05593371,78.05774256,94.0541431,2344.253726,2126.3524,2562.160107
North Carolina,47,47,34.7439,-87.8486,Alabama,125.4886714,113.8252404,137.1521888,2344.253726,2126.3524,2562.160107
North Dakota,47,47,34.7439,-87.8486,Alabama,0.112810172,0.102325504,0.12329484,2344.253726,2126.3524,2562.160107
Ohio,47,47,34.7439,-87.8486,Alabama,157.8848721,143.2104182,172.559432,2344.253726,2126.3524,2562.160107
Oklahoma,47,47,34.7439,-87.8486,Alabama,11.97905908,10.86570592,13.0924144,2344.253726,2126.3524,2562.160107
Oregon,47,47,34.7439,-87.8486,Alabama,2.84E-06,2.58E-06,3.11E-06,2344.253726,2126.3524,2562.160107
Pennsylvania,47,47,34.7439,-87.8486,Alabama,106.9106044,96.97409875,116.8471417,2344.253726,2126.3524,2562.160107
Rhode Island,47,47,34.7439,-87.8486,Alabama,4.560947858,4.137046203,4.984850289,2344.253726,2126.3524,2562.160107
South Carolina,47,47,34.7439,-87.8486,Alabama,63.7190901,57.79677225,69.64145272,2344.253726,2126.3524,2562.160107
South Dakota,47,47,34.7439,-87.8486,Alabama,0.311269265,0.282339638,0.340198898,2344.253726,2126.3524,2562.160107
Tennessee,47,47,34.7439,-87.8486,Alabama,308.0012932,279.3697698,336.6339762,2344.253726,2126.3524,2562.160107
Texas,47,47,34.7439,-87.8486,Alabama,66.36523343,60.1971012,72.53338581,2344.253726,2126.3524,2562.160107
Utah,47,47,34.7439,-87.8486,Alabama,0.008190698,0.007429448,0.008951948,2344.253726,2126.3524,2562.160107
Vermont,47,47,34.7439,-87.8486,Alabama,1.933973342,1.75422698,2.113720001,2344.253726,2126.3524,2562.160107
Virginia,47,47,34.7439,-87.8486,Alabama,75.83888624,68.79014428,82.88767324,2344.253726,2126.3524,2562.160107
Washington,47,47,34.7439,-87.8486,Alabama,0.003425875,0.003107472,0.003744279,2344.253726,2126.3524,2562.160107
West Virginia,47,47,34.7439,-87.8486,Alabama,33.08347326,30.00854676,36.15842518,2344.253726,2126.3524,2562.160107
Wisconsin,47,47,34.7439,-87.8486,Alabama,14.04904868,12.74331083,15.35478835,2344.253726,2126.3524,2562.160107
Wyoming,47,47,34.7439,-87.8486,Alabama,0.00426972,0.003872889,0.00466655,2344.253726,2126.3524,2562.160107
Alabama,50,50,34.8825,-85.7547,Alabama,194.2626444,176.2062596,212.3193307,1803.364173,1635.752074,1970.977521
Arizona,50,50,34.8825,-85.7547,Alabama,0.019191068,0.017407436,0.0209747,1803.364173,1635.752074,1970.977521
Arkansas,50,50,34.8825,-85.7547,Alabama,11.65540097,10.57213366,12.73866945,1803.364173,1635.752074,1970.977521
California,50,50,34.8825,-85.7547,Alabama,0.011034367,0.010008825,0.012059909,1803.364173,1635.752074,1970.977521
Colorado,50,50,34.8825,-85.7547,Alabama,0.069635518,0.063163541,0.076107495,1803.364173,1635.752074,1970.977521
Connecticut,50,50,34.8825,-85.7547,Alabama,13.31867726,12.08082528,14.55653011,1803.364173,1635.752074,1970.977521
DC,50,50,34.8825,-85.7547,Alabama,3.937507739,3.571550036,4.30346602,1803.364173,1635.752074,1970.977521
Delaware,50,50,34.8825,-85.7547,Alabama,4.382068082,3.974793384,4.789343199,1803.364173,1635.752074,1970.977521
Florida,50,50,34.8825,-85.7547,Alabama,53.77950778,48.78118145,58.77783801,1803.364173,1635.752074,1970.977521
Georgia,50,50,34.8825,-85.7547,Alabama,233.3592258,211.6692125,255.0495331,1803.364173,1635.752074,1970.977521
Idaho,50,50,34.8825,-85.7547,Alabama,0.00124212,0.001126677,0.001357564,1803.364173,1635.752074,1970.977521
Illinois,50,50,34.8825,-85.7547,Alabama,44.19117796,40.0839974,48.29836257,1803.364173,1635.752074,1970.977521
Indiana,50,50,34.8825,-85.7547,Alabama,55.10061419,49.97946672,60.22177305,1803.364173,1635.752074,1970.977521
Iowa,50,50,34.8825,-85.7547,Alabama,2.859796255,2.59400435,3.125588227,1803.364173,1635.752074,1970.977521
Kansas,50,50,34.8825,-85.7547,Alabama,2.292427424,2.07936725,2.505487653,1803.364173,1635.752074,1970.977521
Kentucky,50,50,34.8825,-85.7547,Alabama,76.62982916,69.50764455,83.75204483,1803.364173,1635.752074,1970.977521
Louisiana,50,50,34.8825,-85.7547,Alabama,16.08753606,14.59234203,17.58273142,1803.364173,1635.752074,1970.977521
Maine,50,50,34.8825,-85.7547,Alabama,2.773612209,2.515830181,3.031394331,1803.364173,1635.752074,1970.977521
Maryland,50,50,34.8825,-85.7547,Alabama,32.34486153,29.33868557,35.35104171,1803.364173,1635.752074,1970.977521
Massachusetts,50,50,34.8825,-85.7547,Alabama,20.09765402,18.22975788,21.96555124,1803.364173,1635.752074,1970.977521
Michigan,50,50,34.8825,-85.7547,Alabama,41.37641802,37.53084367,45.22199635,1803.364173,1635.752074,1970.977521
Minnesota,50,50,34.8825,-85.7547,Alabama,1.841480574,1.670331919,2.012629246,1803.364173,1635.752074,1970.977521
Mississippi,50,50,34.8825,-85.7547,Alabama,26.35936313,23.90947466,28.80925771,1803.364173,1635.752074,1970.977521
Missouri,50,50,34.8825,-85.7547,Alabama,18.4350604,16.72168515,20.14843711,1803.364173,1635.752074,1970.977521
Montana,50,50,34.8825,-85.7547,Alabama,0.002977979,0.002701203,0.003254754,1803.364173,1635.752074,1970.977521
Nebraska,50,50,34.8825,-85.7547,Alabama,0.638533874,0.579188032,0.697879722,1803.364173,1635.752074,1970.977521
Nevada,50,50,34.8825,-85.7547,Alabama,0.000172111,0.000156115,0.000188107,1803.364173,1635.752074,1970.977521
New Hampshire,50,50,34.8825,-85.7547,Alabama,3.123775033,2.833448352,3.41410186,1803.364173,1635.752074,1970.977521
New Jersey,50,50,34.8825,-85.7547,Alabama,40.99155199,37.18174953,44.80135798,1803.364173,1635.752074,1970.977521
New Mexico,50,50,34.8825,-85.7547,Alabama,0.068167806,0.061832238,0.074503374,1803.364173,1635.752074,1970.977521
New York,50,50,34.8825,-85.7547,Alabama,70.49762202,63.94549661,77.04975241,1803.364173,1635.752074,1970.977521
North Carolina,50,50,34.8825,-85.7547,Alabama,139.3476242,126.3963116,152.2989862,1803.364173,1635.752074,1970.977521
North Dakota,50,50,34.8825,-85.7547,Alabama,0.064743521,0.058726209,0.070760833,1803.364173,1635.752074,1970.977521
Ohio,50,50,34.8825,-85.7547,Alabama,110.5033476,100.2329853,120.7737302,1803.364173,1635.752074,1970.977521
Oklahoma,50,50,34.8825,-85.7547,Alabama,5.963679335,5.409409196,6.517949755,1803.364173,1635.752074,1970.977521
Oregon,50,50,34.8825,-85.7547,Alabama,1.01E-05,9.16E-06,1.10E-05,1803.364173,1635.752074,1970.977521
Pennsylvania,50,50,34.8825,-85.7547,Alabama,88.55296873,80.32274436,96.7832025,1803.364173,1635.752074,1970.977521
Rhode Island,50,50,34.8825,-85.7547,Alabama,3.80298118,3.449528273,4.156434297,1803.364173,1635.752074,1970.977521
South Carolina,50,50,34.8825,-85.7547,Alabama,73.93168842,67.06028464,80.80312046,1803.364173,1635.752074,1970.977521
South Dakota,50,50,34.8825,-85.7547,Alabama,0.153861419,0.139561419,0.168161419,1803.364173,1635.752074,1970.977521
Tennessee,50,50,34.8825,-85.7547,Alabama,267.6473854,242.7699146,292.5252918,1803.364173,1635.752074,1970.977521
Texas,50,50,34.8825,-85.7547,Alabama,28.99807747,26.30296786,31.69318848,1803.364173,1635.752074,1970.977521
Utah,50,50,34.8825,-85.7547,Alabama,0.004154207,0.003768112,0.004540302,1803.364173,1635.752074,1970.977521
Vermont,50,50,34.8825,-85.7547,Alabama,1.481793476,1.344074179,1.619512837,1803.364173,1635.752074,1970.977521
Virginia,50,50,34.8825,-85.7547,Alabama,75.31158078,68.31196747,82.31121442,1803.364173,1635.752074,1970.977521
Washington,50,50,34.8825,-85.7547,Alabama,0.000748083,0.000678556,0.000817611,1803.364173,1635.752074,1970.977521
West Virginia,50,50,34.8825,-85.7547,Alabama,29.75662334,26.99097986,32.5222752,1803.364173,1635.752074,1970.977521
Wisconsin,50,50,34.8825,-85.7547,Alabama,7.330967867,6.649621191,8.012314768,1803.364173,1635.752074,1970.977521
Wyoming,50,50,34.8825,-85.7547,Alabama,0.00317049,0.002875822,0.003465157,1803.364173,1635.752074,1970.977521
Alabama,51,51,32.0306,-93.5692,Louisiana,35.49916991,32.19975073,38.79860959,993.7512896,901.3844829,1086.119496
Arizona,51,51,32.0306,-93.5692,Louisiana,0.245047323,0.222272433,0.267822215,993.7512896,901.3844829,1086.119496
Arkansas,51,51,32.0306,-93.5692,Louisiana,56.00101395,50.79576027,61.20636558,993.7512896,901.3844829,1086.119496
California,51,51,32.0306,-93.5692,Louisiana,0.098223395,0.089094439,0.107352352,993.7512896,901.3844829,1086.119496
Colorado,51,51,32.0306,-93.5692,Louisiana,0.156805241,0.142231637,0.171378847,993.7512896,901.3844829,1086.119496
Connecticut,51,51,32.0306,-93.5692,Louisiana,4.542113682,4.1199642,4.964263588,993.7512896,901.3844829,1086.119496
DC,51,51,32.0306,-93.5692,Louisiana,0.985073457,0.893519304,1.076627754,993.7512896,901.3844829,1086.119496
Delaware,51,51,32.0306,-93.5692,Louisiana,1.370249964,1.242897145,1.49760294,993.7512896,901.3844829,1086.119496
Florida,51,51,32.0306,-93.5692,Louisiana,28.18673711,25.56701897,30.80645975,993.7512896,901.3844829,1086.119496
Georgia,51,51,32.0306,-93.5692,Louisiana,31.54899249,28.61674867,34.48124802,993.7512896,901.3844829,1086.119496
Idaho,51,51,32.0306,-93.5692,Louisiana,0.001579684,0.001432867,0.001726501,993.7512896,901.3844829,1086.119496
Illinois,51,51,32.0306,-93.5692,Louisiana,51.98926677,47.15723961,56.8213157,993.7512896,901.3844829,1086.119496
Indiana,51,51,32.0306,-93.5692,Louisiana,33.98207221,30.82367999,37.14047946,993.7512896,901.3844829,1086.119496
Iowa,51,51,32.0306,-93.5692,Louisiana,6.561406372,5.951578589,7.171235347,993.7512896,901.3844829,1086.119496
Kansas,51,51,32.0306,-93.5692,Louisiana,9.106948498,8.260527888,9.953371991,993.7512896,901.3844829,1086.119496
Kentucky,51,51,32.0306,-93.5692,Louisiana,23.91675432,21.6938588,26.13966106,993.7512896,901.3844829,1086.119496
Louisiana,51,51,32.0306,-93.5692,Louisiana,114.4266596,103.788162,125.0658951,993.7512896,901.3844829,1086.119496
Maine,51,51,32.0306,-93.5692,Louisiana,1.081428152,0.980919137,1.181937224,993.7512896,901.3844829,1086.119496
Maryland,51,51,32.0306,-93.5692,Louisiana,9.29371638,8.429945035,10.15748905,993.7512896,901.3844829,1086.119496
Massachusetts,51,51,32.0306,-93.5692,Louisiana,6.853113938,6.216177785,7.490050638,993.7512896,901.3844829,1086.119496
Michigan,51,51,32.0306,-93.5692,Louisiana,25.85053652,23.44794156,28.253137,993.7512896,901.3844829,1086.119496
Minnesota,51,51,32.0306,-93.5692,Louisiana,4.266668952,3.870119937,4.663218305,993.7512896,901.3844829,1086.119496
Mississippi,51,51,32.0306,-93.5692,Louisiana,31.77475741,28.82144032,34.72810475,993.7512896,901.3844829,1086.119496
Missouri,51,51,32.0306,-93.5692,Louisiana,43.12390748,39.11581073,47.13203064,993.7512896,901.3844829,1086.119496
Montana,51,51,32.0306,-93.5692,Louisiana,0.004637668,0.004206639,0.005068696,993.7512896,901.3844829,1086.119496
Nebraska,51,51,32.0306,-93.5692,Louisiana,2.696623535,2.445995332,2.947252152,993.7512896,901.3844829,1086.119496
Nevada,51,51,32.0306,-93.5692,Louisiana,0.015854962,0.01438139,0.017328534,993.7512896,901.3844829,1086.119496
New Hampshire,51,51,32.0306,-93.5692,Louisiana,1.190922301,1.080236679,1.301608009,993.7512896,901.3844829,1086.119496
New Jersey,51,51,32.0306,-93.5692,Louisiana,12.751589,11.56644,13.93673942,993.7512896,901.3844829,1086.119496
New Mexico,51,51,32.0306,-93.5692,Louisiana,0.467020269,0.423614941,0.510425622,993.7512896,901.3844829,1086.119496
New York,51,51,32.0306,-93.5692,Louisiana,24.73330076,22.43455696,27.03204712,993.7512896,901.3844829,1086.119496
North Carolina,51,51,32.0306,-93.5692,Louisiana,30.08882872,27.29230764,32.88535863,993.7512896,901.3844829,1086.119496
North Dakota,51,51,32.0306,-93.5692,Louisiana,0.144415998,0.130993848,0.157838152,993.7512896,901.3844829,1086.119496
Ohio,51,51,32.0306,-93.5692,Louisiana,43.5978415,39.54576884,47.64992584,993.7512896,901.3844829,1086.119496
Oklahoma,51,51,32.0306,-93.5692,Louisiana,27.83056609,25.24387688,30.41727494,993.7512896,901.3844829,1086.119496
Oregon,51,51,32.0306,-93.5692,Louisiana,0.001058349,0.000959985,0.001156713,993.7512896,901.3844829,1086.119496
Pennsylvania,51,51,32.0306,-93.5692,Louisiana,30.29746277,27.48157188,33.11335822,993.7512896,901.3844829,1086.119496
Rhode Island,51,51,32.0306,-93.5692,Louisiana,1.275683074,1.157119647,1.394246604,993.7512896,901.3844829,1086.119496
South Carolina,51,51,32.0306,-93.5692,Louisiana,15.99154497,14.50525502,17.47783983,993.7512896,901.3844829,1086.119496
South Dakota,51,51,32.0306,-93.5692,Louisiana,0.538993708,0.488899028,0.589088429,993.7512896,901.3844829,1086.119496
Tennessee,51,51,32.0306,-93.5692,Louisiana,47.99073642,43.53026878,52.45123953,993.7512896,901.3844829,1086.119496
Texas,51,51,32.0306,-93.5692,Louisiana,198.6584384,180.193449,217.1237408,993.7512896,901.3844829,1086.119496
Utah,51,51,32.0306,-93.5692,Louisiana,0.00404762,0.003671431,0.004423809,993.7512896,901.3844829,1086.119496
Vermont,51,51,32.0306,-93.5692,Louisiana,0.578984102,0.525172699,0.632795544,993.7512896,901.3844829,1086.119496
Virginia,51,51,32.0306,-93.5692,Louisiana,17.06264583,15.47681341,18.64848182,993.7512896,901.3844829,1086.119496
Washington,51,51,32.0306,-93.5692,Louisiana,0.00664179,0.006024497,0.007259083,993.7512896,901.3844829,1086.119496
West Virginia,51,51,32.0306,-93.5692,Louisiana,7.082900872,6.424602511,7.741200935,993.7512896,901.3844829,1086.119496
Wisconsin,51,51,32.0306,-93.5692,Louisiana,9.871787403,8.954289259,10.78928696,993.7512896,901.3844829,1086.119496
Wyoming,51,51,32.0306,-93.5692,Louisiana,0.00652063,0.005914597,0.007126662,993.7512896,901.3844829,1086.119496
Alabama,56,56,31.4858,-87.9106,Alabama,86.48534399,78.44689053,94.52388794,543.0099917,492.541337,593.4788318
Arizona,56,56,31.4858,-87.9106,Alabama,0.038516068,0.034936356,0.042095781,543.0099917,492.541337,593.4788318
Arkansas,56,56,31.4858,-87.9106,Alabama,7.944284779,7.20593179,8.68263885,543.0099917,492.541337,593.4788318
California,56,56,31.4858,-87.9106,Alabama,0.004492097,0.004074598,0.004909596,543.0099917,492.541337,593.4788318
Colorado,56,56,31.4858,-87.9106,Alabama,0.046823009,0.042471243,0.051174775,543.0099917,492.541337,593.4788318
Connecticut,56,56,31.4858,-87.9106,Alabama,3.163545859,2.869522981,3.457568856,543.0099917,492.541337,593.4788318
DC,56,56,31.4858,-87.9106,Alabama,0.814675668,0.738958834,0.890392558,543.0099917,492.541337,593.4788318
Delaware,56,56,31.4858,-87.9106,Alabama,0.998111699,0.905346221,1.090877226,543.0099917,492.541337,593.4788318
Florida,56,56,31.4858,-87.9106,Alabama,44.72245765,40.56586539,48.87906096,543.0099917,492.541337,593.4788318
Georgia,56,56,31.4858,-87.9106,Alabama,50.07514039,45.42103272,54.72926592,543.0099917,492.541337,593.4788318
Idaho,56,56,31.4858,-87.9106,Alabama,0.000254779,0.0002311,0.000278458,543.0099917,492.541337,593.4788318
Illinois,56,56,31.4858,-87.9106,Alabama,14.83943565,13.46024224,16.21863014,543.0099917,492.541337,593.4788318
Indiana,56,56,31.4858,-87.9106,Alabama,14.01223277,12.70991776,15.31454937,543.0099917,492.541337,593.4788318
